# Source: FAO,,,,
# Notes: Data was processed by Ryna Cui and sent to Kate,,,,
# ,,,,
GCAM_region_ID,GCAM_region_name,GCAM_commod,year,pp_2005usd_tonne
3,Africa_Northern,Rice,1996,462.4287266
3,Africa_Northern,Rice,1997,334.1811992
3,Africa_Northern,Rice,1998,332.9465138
3,Africa_Northern,Root_Tuber,1970,310.1937572
3,Africa_Northern,Root_Tuber,1971,280.7169386
3,Africa_Northern,Root_Tuber,1972,271.2176738
3,Africa_Northern,Root_Tuber,1973,336.7640285
3,Africa_Northern,Root_Tuber,1974,309.3837226
3,Africa_Northern,Root_Tuber,1975,350.626218
3,Africa_Northern,Root_Tuber,1976,357.3156702
3,Africa_Northern,Root_Tuber,1977,467.5252362
3,Africa_Northern,Root_Tuber,1978,389.1046325
3,Africa_Northern,Root_Tuber,1979,361.3233629
3,Africa_Northern,Root_Tuber,1980,324.4077638
3,Africa_Northern,Root_Tuber,1981,326.4958418
3,Africa_Northern,Root_Tuber,1982,387.4272342
3,Africa_Northern,Root_Tuber,1983,329.7870576
3,Africa_Northern,Root_Tuber,1984,363.1274943
3,Africa_Northern,Root_Tuber,1985,399.9753341
3,Africa_Northern,Root_Tuber,1986,405.3021142
3,Africa_Northern,Root_Tuber,1987,415.129167
3,Africa_Northern,Root_Tuber,1988,370.122386
3,Africa_Northern,Root_Tuber,1989,363.7768342
3,Africa_Northern,Root_Tuber,1990,317.4460372
3,Africa_Northern,Root_Tuber,1991,255.1393826
3,Africa_Northern,Root_Tuber,1992,381.1542008
3,Africa_Northern,Root_Tuber,1993,343.7438832
3,Africa_Northern,Root_Tuber,1994,275.964352
3,Africa_Northern,Root_Tuber,1995,325.4509217
3,Africa_Northern,Root_Tuber,1996,275.8595818
3,Africa_Northern,Root_Tuber,1997,261.8542755
3,Africa_Northern,Root_Tuber,1998,328.7486352
3,Africa_Northern,Root_Tuber,1999,293.382178
3,Africa_Northern,Root_Tuber,2000,241.9496497
3,Africa_Northern,Root_Tuber,2001,271.7096147
3,Africa_Northern,Root_Tuber,2002,334.7076572
3,Africa_Northern,Root_Tuber,2003,286.7849121
3,Africa_Northern,Root_Tuber,2004,253.1240371
3,Africa_Northern,Root_Tuber,2005,225.2498062
3,Africa_Northern,Root_Tuber,2006,300.4739581
3,Africa_Northern,Root_Tuber,2007,356.9471449
3,Africa_Northern,Root_Tuber,2008,251.519233
3,Africa_Northern,Root_Tuber,2009,322.2056002
3,Africa_Northern,Root_Tuber,2010,276.6002009
3,Africa_Northern,Root_Tuber,2011,250.2094904
3,Africa_Northern,Root_Tuber,2012,298.0857296
3,Africa_Northern,Root_Tuber,2013,227.4192532
3,Africa_Northern,Root_Tuber,2014,262.8117405
3,Africa_Northern,Root_Tuber,2015,305.1991454
3,Africa_Northern,SheepGoat,1970,2880.513882
3,Africa_Northern,SheepGoat,1971,3093.197963
3,Africa_Northern,SheepGoat,1972,3211.140801
3,Africa_Northern,SheepGoat,1973,3292.242914
3,Africa_Northern,SheepGoat,1974,3031.931828
3,Africa_Northern,SheepGoat,1975,3027.090976
3,Africa_Northern,SheepGoat,1976,3708.447394
3,Africa_Northern,SheepGoat,1977,4045.394131
3,Africa_Northern,SheepGoat,1978,4053.080005
3,Africa_Northern,SheepGoat,1979,3956.226671
3,Africa_Northern,SheepGoat,1980,3391.919158
3,Africa_Northern,SheepGoat,1981,2985.698982
3,Africa_Northern,SheepGoat,1982,3238.356075
3,Africa_Northern,SheepGoat,1983,3075.612135
3,Africa_Northern,SheepGoat,1984,3011.959876
3,Africa_Northern,SheepGoat,1985,2972.307539
3,Africa_Northern,SheepGoat,1986,2862.414184
3,Africa_Northern,SheepGoat,1987,2676.581848
3,Africa_Northern,SheepGoat,1988,2379.69839
3,Africa_Northern,SheepGoat,1989,2391.272572
3,Africa_Northern,SheepGoat,1990,2301.338355
3,Africa_Northern,SheepGoat,1991,2855.701783
3,Africa_Northern,SheepGoat,1992,2836.224159
3,Africa_Northern,SheepGoat,1993,2927.506155
3,Africa_Northern,SheepGoat,1994,3024.586511
3,Africa_Northern,SheepGoat,1995,2178.847429
3,Africa_Northern,SheepGoat,1996,3575.207957
3,Africa_Northern,SheepGoat,1997,2615.220704
3,Africa_Northern,SheepGoat,1998,2706.713884
3,Africa_Northern,SheepGoat,1999,2688.505412
3,Africa_Northern,SheepGoat,2000,2260.844493
3,Africa_Northern,SheepGoat,2001,2120.621289
3,Africa_Northern,SheepGoat,2002,3525.732311
3,Africa_Northern,SheepGoat,2003,3691.54945
3,Africa_Northern,SheepGoat,2004,3973.512274
3,Africa_Northern,SheepGoat,2005,3310.302689
3,Africa_Northern,SheepGoat,2006,3061.708485
3,Africa_Northern,SheepGoat,2007,2861.618717
3,Africa_Northern,SheepGoat,2008,2530.097971
3,Africa_Northern,SheepGoat,2009,3413.657006
3,Africa_Northern,SheepGoat,2010,3177.662499
3,Africa_Northern,SheepGoat,2011,2952.130984
3,Africa_Northern,SheepGoat,2012,3558.330325
3,Africa_Northern,SheepGoat,2013,4044.885159
3,Africa_Northern,SheepGoat,2014,4156.25086
3,Africa_Northern,SheepGoat,2015,4582.8767
3,Africa_Northern,SugarCrop,1970,44.64120687
3,Africa_Northern,SugarCrop,1971,43.19979844
3,Africa_Northern,SugarCrop,1972,39.20644681
3,Africa_Northern,SugarCrop,1973,41.31315401
3,Africa_Northern,SugarCrop,1974,37.53827907
3,Africa_Northern,SugarCrop,1975,45.75275225
3,Africa_Northern,SugarCrop,1976,44.34670133
3,Africa_Northern,SugarCrop,1977,40.44424092
3,Africa_Northern,SugarCrop,1978,42.76469885
3,Africa_Northern,SugarCrop,1979,40.24429666
3,Africa_Northern,SugarCrop,1980,40.20934519
3,Africa_Northern,SugarCrop,1981,35.9562203
3,Africa_Northern,SugarCrop,1982,38.48473681
3,Africa_Northern,SugarCrop,1983,35.81889841
3,Africa_Northern,SugarCrop,1984,36.98310656
3,Africa_Northern,SugarCrop,1985,37.52058722
3,Africa_Northern,SugarCrop,1986,38.49233939
3,Africa_Northern,SugarCrop,1987,36.69628836
3,Africa_Northern,SugarCrop,1988,34.58708777
3,Africa_Northern,SugarCrop,1989,36.65031631
3,Africa_Northern,SugarCrop,1990,35.6291622
3,Africa_Northern,SugarCrop,1991,37.5726642
3,Africa_Northern,SugarCrop,1992,37.50911763
3,Africa_Northern,SugarCrop,1993,37.81234666
3,Africa_Northern,SugarCrop,1994,38.44848919
3,Africa_Northern,SugarCrop,1995,35.17428627
3,Africa_Northern,SugarCrop,1996,36.56791465
3,Africa_Northern,SugarCrop,1997,36.09361312
3,Africa_Northern,SugarCrop,1998,34.81586989
3,Africa_Northern,SugarCrop,1999,34.60087321
3,Africa_Northern,SugarCrop,2000,34.43339282
3,Africa_Northern,SugarCrop,2001,34.84171693
3,Africa_Northern,SugarCrop,2002,34.92349321
3,Africa_Northern,SugarCrop,2003,35.02152498
3,Africa_Northern,SugarCrop,2004,34.5774798
3,Africa_Northern,SugarCrop,2005,34.42046069
3,Africa_Northern,SugarCrop,2006,36.65464194
3,Africa_Northern,Wheat,1970,400.6567379
3,Africa_Northern,Wheat,1971,363.1386897
3,Africa_Northern,Wheat,1972,356.3599574
3,Africa_Northern,Wheat,1973,347.9679743
3,Africa_Northern,Wheat,1974,301.9719847
3,Africa_Northern,Wheat,1975,367.8332657
3,Africa_Northern,Wheat,1976,361.706337
3,Africa_Northern,Wheat,1977,407.5681065
3,Africa_Northern,Wheat,1978,392.0597096
3,Africa_Northern,Wheat,1979,401.6416902
3,Africa_Northern,Wheat,1980,389.6001646
3,Africa_Northern,Wheat,1981,358.0296392
3,Africa_Northern,Wheat,1982,330.7623536
3,Africa_Northern,Wheat,1983,386.1946803
3,Africa_Northern,Wheat,1984,412.4535181
3,Africa_Northern,Wheat,1985,429.4852229
3,Africa_Northern,Wheat,1986,413.0314468
3,Africa_Northern,Wheat,1987,381.3284129
3,Africa_Northern,Wheat,1988,377.3943089
3,Africa_Northern,Wheat,1989,394.4399434
3,Africa_Northern,Wheat,1990,377.8366937
3,Africa_Northern,Wheat,1991,352.8936483
3,Africa_Northern,Wheat,1992,455.920675
3,Africa_Northern,Wheat,1993,396.0000679
3,Africa_Northern,Wheat,1994,329.2494863
3,Africa_Northern,Wheat,1995,483.2019429
3,Africa_Northern,Wheat,1996,349.0679423
3,Africa_Northern,Wheat,1997,326.9836014
3,Africa_Northern,Wheat,1998,348.1326165
3,Africa_Northern,Wheat,1999,330.7473001
3,Africa_Northern,Wheat,2000,309.1873655
3,Africa_Northern,Wheat,2001,311.45993
3,Africa_Northern,Wheat,2002,308.9377079
3,Africa_Northern,Wheat,2003,294.0539636
3,Africa_Northern,Wheat,2004,274.5700577
3,Africa_Northern,Wheat,2005,264.4818503
3,Africa_Northern,Wheat,2006,243.6809237
3,Africa_Northern,Wheat,2007,254.2744031
3,Africa_Northern,Wheat,2008,340.1809556
3,Africa_Northern,Wheat,2009,322.438811
3,Africa_Northern,Wheat,2010,317.4711386
3,Africa_Northern,Wheat,2011,286.3211931
3,Africa_Northern,Wheat,2012,300.3574456
3,Africa_Northern,Wheat,2013,278.4838025
3,Africa_Northern,Wheat,2014,275.8706775
3,Africa_Northern,Wheat,2015,275.5091005
4,Africa_Southern,Beef,1979,892.5990146
4,Africa_Southern,Beef,1980,1015.941539
4,Africa_Southern,Beef,1981,1049.502147
4,Africa_Southern,Beef,1982,1051.263442
4,Africa_Southern,Beef,1983,1001.837745
4,Africa_Southern,Beef,1984,993.0413664
4,Africa_Southern,Beef,1985,812.7952159
4,Africa_Southern,Beef,1986,829.0938369
4,Africa_Southern,Beef,1987,1183.305442
4,Africa_Southern,Beef,1988,1414.53299
4,Africa_Southern,Beef,1989,1304.376166
4,Africa_Southern,Beef,1990,1105.544466
4,Africa_Southern,Beef,1991,1474.056434
4,Africa_Southern,Beef,1992,1055.406796
4,Africa_Southern,Beef,1993,1104.01328
4,Africa_Southern,Beef,1994,1344.843673
4,Africa_Southern,Beef,1995,1191.380251
4,Africa_Southern,Beef,1996,847.0416717
4,Africa_Southern,Beef,1997,1342.010862
4,Africa_Southern,Beef,1998,1207.833504
4,Africa_Southern,Beef,1999,982.2563816
4,Africa_Southern,Beef,2000,1016.939352
4,Africa_Southern,Beef,2001,985.5495372
4,Africa_Southern,Beef,2002,1030.319264
4,Africa_Southern,Beef,2003,1019.548464
4,Africa_Southern,Beef,2004,1130.655248
4,Africa_Southern,Beef,2005,1350.123207
4,Africa_Southern,Beef,2006,1276.812481
4,Africa_Southern,Beef,2007,1183.900432
4,Africa_Southern,Beef,2008,1305.669741
4,Africa_Southern,Beef,2009,1677.375366
4,Africa_Southern,Beef,2010,1367.886249
4,Africa_Southern,Beef,2011,1474.467165
4,Africa_Southern,Beef,2012,1389.0993
4,Africa_Southern,Beef,2013,1388.318728
4,Africa_Southern,Beef,2014,1422.88797
4,Africa_Southern,Beef,2015,1399.544982
4,Africa_Southern,Corn,1970,43.18285574
4,Africa_Southern,Corn,1971,58.36512377
4,Africa_Southern,Corn,1972,57.12219639
4,Africa_Southern,Corn,1973,57.15592113
4,Africa_Southern,Corn,1974,51.68668348
4,Africa_Southern,Corn,1975,64.43662063
4,Africa_Southern,Corn,1976,70.95230318
4,Africa_Southern,Corn,1977,66.11857629
4,Africa_Southern,Corn,1978,65.33651028
4,Africa_Southern,Corn,1979,65.28785775
4,Africa_Southern,Corn,1980,74.73764446
4,Africa_Southern,Corn,1981,66.08203291
4,Africa_Southern,Corn,1982,96.30396954
4,Africa_Southern,Corn,1983,87.89356425
4,Africa_Southern,Corn,1984,85.06725147
4,Africa_Southern,Corn,1985,76.25237765
4,Africa_Southern,Corn,1986,69.9186851
4,Africa_Southern,Corn,1987,59.78150662
4,Africa_Southern,Corn,1988,76.97130286
4,Africa_Southern,Corn,1989,82.64026781
4,Africa_Southern,Corn,1990,84.69586598
4,Africa_Southern,Corn,1991,239.4952034
4,Africa_Southern,Corn,1992,221.7166178
4,Africa_Southern,Corn,1993,289.5569044
4,Africa_Southern,Corn,1994,258.2972888
4,Africa_Southern,Corn,1995,274.0173097
4,Africa_Southern,Corn,1996,222.7838454
4,Africa_Southern,Corn,1997,164.4061896
4,Africa_Southern,Corn,1998,187.8625873
4,Africa_Southern,Corn,1999,170.5959125
4,Africa_Southern,Corn,2000,104.1948814
4,Africa_Southern,Corn,2001,130.720745
4,Africa_Southern,Corn,2002,161.7732514
4,Africa_Southern,Corn,2003,143.5818683
4,Africa_Southern,Corn,2004,159.5247148
4,Africa_Southern,Corn,2005,167.5754357
4,Africa_Southern,Corn,2006,188.9364478
4,Africa_Southern,Corn,2007,134.3341648
4,Africa_Southern,Corn,2008,228.8243931
4,Africa_Southern,Corn,2009,249.3187323
4,Africa_Southern,Corn,2010,190.7970422
4,Africa_Southern,Corn,2011,133.865351
4,Africa_Southern,Corn,2012,170.8321047
4,Africa_Southern,Corn,2013,228.575543
4,Africa_Southern,Corn,2014,178.2714941
4,Africa_Southern,Corn,2015,176.7601964
4,Africa_Southern,Dairy,1970,241.2294048
4,Africa_Southern,Dairy,1971,241.8584354
4,Africa_Southern,Dairy,1972,257.7238795
4,Africa_Southern,Dairy,1973,266.5832507
4,Africa_Southern,Dairy,1974,289.2510784
4,Africa_Southern,Dairy,1975,323.0166122
4,Africa_Southern,Dairy,1976,346.071721
4,Africa_Southern,Dairy,1977,315.8901698
4,Africa_Southern,Dairy,1978,325.5177713
4,Africa_Southern,Dairy,1979,333.266846
4,Africa_Southern,Dairy,1980,278.9440821
4,Africa_Southern,Dairy,1981,284.893826
4,Africa_Southern,Dairy,1982,277.4804531
4,Africa_Southern,Dairy,1983,288.886446
4,Africa_Southern,Dairy,1984,296.9112641
4,Africa_Southern,Dairy,1985,296.3430197
4,Africa_Southern,Dairy,1986,301.691115
4,Africa_Southern,Dairy,1987,319.2732293
4,Africa_Southern,Dairy,1988,332.8799933
4,Africa_Southern,Dairy,1989,314.715382
4,Africa_Southern,Dairy,1990,341.121784
4,Africa_Southern,Dairy,1991,627.702781
4,Africa_Southern,Dairy,1992,570.1510742
4,Africa_Southern,Dairy,1993,387.5469047
4,Africa_Southern,Dairy,1994,287.7185458
4,Africa_Southern,Dairy,1995,273.5354578
4,Africa_Southern,Dairy,1996,289.2802979
4,Africa_Southern,Dairy,1997,336.5330743
4,Africa_Southern,Dairy,1998,312.0061957
4,Africa_Southern,Dairy,1999,404.4490809
4,Africa_Southern,Dairy,2000,344.7798394
4,Africa_Southern,Dairy,2001,303.8035589
4,Africa_Southern,Dairy,2002,272.7940849
4,Africa_Southern,Dairy,2003,254.7477871
4,Africa_Southern,Dairy,2004,153.7288494
4,Africa_Southern,Dairy,2013,245.7270532
4,Africa_Southern,Dairy,2014,668.6440444
4,Africa_Southern,Dairy,2015,881.67089
4,Africa_Southern,FiberCrop,1970,104.8968632
4,Africa_Southern,FiberCrop,1971,118.466968
4,Africa_Southern,FiberCrop,1972,124.4243073
4,Africa_Southern,FiberCrop,1973,136.2743255
4,Africa_Southern,FiberCrop,1974,149.1651482
4,Africa_Southern,FiberCrop,1975,146.1383969
4,Africa_Southern,FiberCrop,1976,159.6815613
4,Africa_Southern,FiberCrop,1977,176.8035354
4,Africa_Southern,FiberCrop,1978,179.1890746
4,Africa_Southern,FiberCrop,1979,239.0866383
4,Africa_Southern,FiberCrop,1980,228.7825325
4,Africa_Southern,FiberCrop,1981,217.0510854
4,Africa_Southern,FiberCrop,1982,186.695649
4,Africa_Southern,FiberCrop,1983,211.8901775
4,Africa_Southern,FiberCrop,1984,223.3908424
4,Africa_Southern,FiberCrop,1985,267.9458563
4,Africa_Southern,FiberCrop,1986,226.9842086
4,Africa_Southern,FiberCrop,1987,185.4507831
4,Africa_Southern,FiberCrop,1988,254.5556088
4,Africa_Southern,FiberCrop,1989,243.8752754
4,Africa_Southern,FiberCrop,1990,226.877396
4,Africa_Southern,FiberCrop,1993,170.9956495
4,Africa_Southern,FiberCrop,1994,185.9887073
4,Africa_Southern,FiberCrop,1995,163.4981115
4,Africa_Southern,FiberCrop,1996,335.3660556
4,Africa_Southern,FiberCrop,1997,280.1405073
4,Africa_Southern,FiberCrop,1998,266.9443618
4,Africa_Southern,FiberCrop,1999,179.6423227
4,Africa_Southern,FiberCrop,2000,248.0534062
4,Africa_Southern,FiberCrop,2001,211.604939
4,Africa_Southern,FiberCrop,2002,171.4258875
4,Africa_Southern,FiberCrop,2003,167.5071089
4,Africa_Southern,FiberCrop,2004,194.3554296
4,Africa_Southern,FiberCrop,2005,164.3294877
4,Africa_Southern,FiberCrop,2006,160.8736172
4,Africa_Southern,FiberCrop,2007,161.244806
4,Africa_Southern,FiberCrop,2008,221.8700475
4,Africa_Southern,MiscCrop,1970,93.99432413
4,Africa_Southern,MiscCrop,1971,92.2498365
4,Africa_Southern,MiscCrop,1972,91.5111087
4,Africa_Southern,MiscCrop,1973,103.9887893
4,Africa_Southern,MiscCrop,1974,97.53056027
4,Africa_Southern,MiscCrop,1975,106.3638431
4,Africa_Southern,MiscCrop,1976,122.0147058
4,Africa_Southern,MiscCrop,1977,129.3573329
4,Africa_Southern,MiscCrop,1978,140.9701972
4,Africa_Southern,MiscCrop,1979,149.5589882
4,Africa_Southern,MiscCrop,1980,146.1113816
4,Africa_Southern,MiscCrop,1981,135.0012358
4,Africa_Southern,MiscCrop,1982,139.3145967
4,Africa_Southern,MiscCrop,1983,143.2520447
4,Africa_Southern,MiscCrop,1984,141.6713388
4,Africa_Southern,MiscCrop,1985,153.4070285
4,Africa_Southern,MiscCrop,1986,146.9818799
4,Africa_Southern,MiscCrop,1987,148.1960128
4,Africa_Southern,MiscCrop,1988,178.9794317
4,Africa_Southern,MiscCrop,1989,175.3721463
4,Africa_Southern,MiscCrop,1990,183.7133838
4,Africa_Southern,MiscCrop,1992,312.7692199
4,Africa_Southern,MiscCrop,1993,264.9778866
4,Africa_Southern,MiscCrop,1994,250.3757591
4,Africa_Southern,MiscCrop,1995,217.5392925
4,Africa_Southern,MiscCrop,1996,438.457689
4,Africa_Southern,MiscCrop,1997,279.1740401
4,Africa_Southern,MiscCrop,1998,264.4518388
4,Africa_Southern,MiscCrop,1999,205.0692899
4,Africa_Southern,MiscCrop,2000,282.2198992
4,Africa_Southern,MiscCrop,2001,283.9551397
4,Africa_Southern,MiscCrop,2002,241.5810028
4,Africa_Southern,MiscCrop,2003,318.1156222
4,Africa_Southern,MiscCrop,2004,280.7602613
4,Africa_Southern,MiscCrop,2005,669.5795482
4,Africa_Southern,MiscCrop,2006,524.8142265
4,Africa_Southern,MiscCrop,2007,554.4646274
4,Africa_Southern,MiscCrop,2008,485.1550535
4,Africa_Southern,MiscCrop,2009,563.7754194
4,Africa_Southern,MiscCrop,2010,327.4707992
4,Africa_Southern,MiscCrop,2011,288.4419481
4,Africa_Southern,MiscCrop,2012,343.9685559
4,Africa_Southern,MiscCrop,2013,295.5117825
4,Africa_Southern,MiscCrop,2014,301.545882
4,Africa_Southern,MiscCrop,2015,643.000076
4,Africa_Southern,OilCrop,1970,97.95735269
4,Africa_Southern,OilCrop,1971,103.7603129
4,Africa_Southern,OilCrop,1972,108.0094242
4,Africa_Southern,OilCrop,1973,114.5004494
4,Africa_Southern,OilCrop,1974,115.6719936
4,Africa_Southern,OilCrop,1975,122.0340981
4,Africa_Southern,OilCrop,1976,149.2959823
4,Africa_Southern,OilCrop,1977,153.8349963
4,Africa_Southern,OilCrop,1978,168.437912
4,Africa_Southern,OilCrop,1979,242.7022327
4,Africa_Southern,OilCrop,1980,235.5652788
4,Africa_Southern,OilCrop,1981,219.3172914
4,Africa_Southern,OilCrop,1982,200.9686509
4,Africa_Southern,OilCrop,1983,215.2903041
4,Africa_Southern,OilCrop,1984,160.9801265
4,Africa_Southern,OilCrop,1985,174.9459099
4,Africa_Southern,OilCrop,1986,180.9068319
4,Africa_Southern,OilCrop,1987,222.3077603
4,Africa_Southern,OilCrop,1988,285.1407675
4,Africa_Southern,OilCrop,1989,291.0442648
4,Africa_Southern,OilCrop,1990,259.339619
4,Africa_Southern,OilCrop,1991,442.6643574
4,Africa_Southern,OilCrop,1992,467.2531259
4,Africa_Southern,OilCrop,1993,160.6164964
4,Africa_Southern,OilCrop,1994,155.2533499
4,Africa_Southern,OilCrop,1995,249.9521294
4,Africa_Southern,OilCrop,1996,332.8113268
4,Africa_Southern,OilCrop,1997,407.3579862
4,Africa_Southern,OilCrop,1998,409.6270687
4,Africa_Southern,OilCrop,1999,373.4024189
4,Africa_Southern,OilCrop,2000,290.1111185
4,Africa_Southern,OilCrop,2001,388.3831193
4,Africa_Southern,OilCrop,2002,330.235088
4,Africa_Southern,OilCrop,2003,477.620439
4,Africa_Southern,OilCrop,2004,457.9063045
4,Africa_Southern,OilCrop,2005,409.4507645
4,Africa_Southern,OilCrop,2006,375.1651542
4,Africa_Southern,OilCrop,2007,409.5704252
4,Africa_Southern,OilCrop,2008,459.4984948
4,Africa_Southern,OilCrop,2009,969.2012279
4,Africa_Southern,OilCrop,2010,641.9160982
4,Africa_Southern,OilCrop,2011,619.3454557
4,Africa_Southern,OilCrop,2012,953.705612
4,Africa_Southern,OilCrop,2013,812.6543243
4,Africa_Southern,OilCrop,2014,714.7205103
4,Africa_Southern,OilCrop,2015,570.3325438
4,Africa_Southern,OtherGrain,1970,48.17054148
4,Africa_Southern,OtherGrain,1971,52.06164107
4,Africa_Southern,OtherGrain,1972,63.60442656
4,Africa_Southern,OtherGrain,1973,64.30473994
4,Africa_Southern,OtherGrain,1974,56.43721204
4,Africa_Southern,OtherGrain,1975,61.15079992
4,Africa_Southern,OtherGrain,1976,61.7398903
4,Africa_Southern,OtherGrain,1977,68.16038811
4,Africa_Southern,OtherGrain,1978,67.83000525
4,Africa_Southern,OtherGrain,1979,76.2316009
4,Africa_Southern,OtherGrain,1980,65.71737756
4,Africa_Southern,OtherGrain,1981,75.45890463
4,Africa_Southern,OtherGrain,1982,78.4324532
4,Africa_Southern,OtherGrain,1983,82.47301659
4,Africa_Southern,OtherGrain,1984,84.02599486
4,Africa_Southern,OtherGrain,1985,99.89506779
4,Africa_Southern,OtherGrain,1986,94.05456854
4,Africa_Southern,OtherGrain,1987,113.2479241
4,Africa_Southern,OtherGrain,1988,156.8103692
4,Africa_Southern,OtherGrain,1989,155.6335069
4,Africa_Southern,OtherGrain,1990,132.2853928
4,Africa_Southern,OtherGrain,1991,213.3217868
4,Africa_Southern,OtherGrain,1992,204.7066032
4,Africa_Southern,OtherGrain,1993,224.5010864
4,Africa_Southern,OtherGrain,1994,212.1151647
4,Africa_Southern,OtherGrain,1995,86.2385753
4,Africa_Southern,OtherGrain,1996,187.6094539
4,Africa_Southern,OtherGrain,1997,314.636148
4,Africa_Southern,OtherGrain,1998,301.320533
4,Africa_Southern,OtherGrain,1999,333.8544794
4,Africa_Southern,OtherGrain,2000,259.4935777
4,Africa_Southern,OtherGrain,2001,248.9090462
4,Africa_Southern,OtherGrain,2002,259.2225562
4,Africa_Southern,OtherGrain,2003,268.1160369
4,Africa_Southern,OtherGrain,2004,262.9543773
4,Africa_Southern,OtherGrain,2005,249.4417091
4,Africa_Southern,OtherGrain,2006,386.039389
4,Africa_Southern,OtherGrain,2007,219.3588266
4,Africa_Southern,OtherGrain,2008,321.9226118
4,Africa_Southern,OtherGrain,2009,342.2477382
4,Africa_Southern,OtherGrain,2010,348.0961579
4,Africa_Southern,OtherGrain,2011,342.0032515
4,Africa_Southern,OtherGrain,2012,495.5118327
4,Africa_Southern,OtherGrain,2013,438.9455758
4,Africa_Southern,OtherGrain,2014,477.1261976
4,Africa_Southern,OtherGrain,2015,597.6311052
4,Africa_Southern,OtherMeat_Fish,1970,2359.957319
4,Africa_Southern,OtherMeat_Fish,1971,2832.550579
4,Africa_Southern,OtherMeat_Fish,1972,3144.206725
4,Africa_Southern,OtherMeat_Fish,1973,3312.058637
4,Africa_Southern,OtherMeat_Fish,1974,3362.524915
4,Africa_Southern,OtherMeat_Fish,1975,3484.84196
4,Africa_Southern,OtherMeat_Fish,1976,3445.517521
4,Africa_Southern,OtherMeat_Fish,1977,3663.97932
4,Africa_Southern,OtherMeat_Fish,1978,4025.744799
4,Africa_Southern,OtherMeat_Fish,1979,3929.567463
4,Africa_Southern,OtherMeat_Fish,1980,3356.119804
4,Africa_Southern,OtherMeat_Fish,1981,3671.805128
4,Africa_Southern,OtherMeat_Fish,1982,3501.703234
4,Africa_Southern,OtherMeat_Fish,1983,3281.598276
4,Africa_Southern,OtherMeat_Fish,1984,3199.485534
4,Africa_Southern,OtherMeat_Fish,1985,2865.848488
4,Africa_Southern,OtherMeat_Fish,1986,2687.702225
4,Africa_Southern,OtherMeat_Fish,1987,2708.856203
4,Africa_Southern,OtherMeat_Fish,1988,2819.171226
4,Africa_Southern,OtherMeat_Fish,1989,2513.150721
4,Africa_Southern,OtherMeat_Fish,1990,2370.154534
4,Africa_Southern,PalmFruit,1970,10.30547064
4,Africa_Southern,PalmFruit,1971,10.1252261
4,Africa_Southern,PalmFruit,1972,9.905474533
4,Africa_Southern,PalmFruit,1973,9.733893995
4,Africa_Southern,PalmFruit,1974,9.540252679
4,Africa_Southern,PalmFruit,1975,9.33289
4,Africa_Southern,PalmFruit,1976,8.16631761
4,Africa_Southern,PalmFruit,1977,11.76096212
4,Africa_Southern,PalmFruit,1978,11.74784427
4,Africa_Southern,PalmFruit,1979,11.661455
4,Africa_Southern,PalmFruit,1980,11.43285712
4,Africa_Southern,PalmFruit,1981,11.37039005
4,Africa_Southern,PalmFruit,1982,9.728168638
4,Africa_Southern,PalmFruit,1983,8.544279835
4,Africa_Southern,PalmFruit,1984,8.109109979
4,Africa_Southern,PalmFruit,1985,5.497880794
4,Africa_Southern,PalmFruit,1986,4.97085375
4,Africa_Southern,PalmFruit,1987,6.560993211
4,Africa_Southern,PalmFruit,1988,11.89599512
4,Africa_Southern,PalmFruit,1989,11.35274482
4,Africa_Southern,PalmFruit,1990,9.13572664
4,Africa_Southern,PalmFruit,1997,245.636013
4,Africa_Southern,PalmFruit,1998,214.8641819
4,Africa_Southern,PalmFruit,1999,193.8844558
4,Africa_Southern,PalmFruit,2000,263.36505
4,Africa_Southern,PalmFruit,2001,177.0642437
4,Africa_Southern,PalmFruit,2002,176.98296
4,Africa_Southern,PalmFruit,2003,220.2553677
4,Africa_Southern,PalmFruit,2004,240.436948
4,Africa_Southern,PalmFruit,2005,199.9
4,Africa_Southern,PalmFruit,2006,174.4498806
4,Africa_Southern,PalmFruit,2007,155.1141948
4,Africa_Southern,Pork,1970,592.977608
4,Africa_Southern,Pork,1971,642.2436449
4,Africa_Southern,Pork,1972,706.3440496
4,Africa_Southern,Pork,1973,878.8858608
4,Africa_Southern,Pork,1974,848.2411344
4,Africa_Southern,Pork,1975,870.2900464
4,Africa_Southern,Pork,1976,796.7236027
4,Africa_Southern,Pork,1977,829.3654544
4,Africa_Southern,Pork,1978,838.498265
4,Africa_Southern,Pork,1979,888.0123581
4,Africa_Southern,Pork,1980,909.3351879
4,Africa_Southern,Pork,1981,1159.94464
4,Africa_Southern,Pork,1982,1088.09169
4,Africa_Southern,Pork,1983,1008.36464
4,Africa_Southern,Pork,1984,973.6577547
4,Africa_Southern,Pork,1985,770.4700432
4,Africa_Southern,Pork,1986,687.6254527
4,Africa_Southern,Pork,1987,880.0416884
4,Africa_Southern,Pork,1988,1467.269305
4,Africa_Southern,Pork,1989,1385.884061
4,Africa_Southern,Pork,1990,1620.069404
4,Africa_Southern,Pork,1992,2064.651566
4,Africa_Southern,Pork,1993,945.236909
4,Africa_Southern,Pork,1994,906.0363661
4,Africa_Southern,Pork,1995,785.1440694
4,Africa_Southern,Pork,1996,875.9671121
4,Africa_Southern,Pork,1997,900.0912831
