Domain Code,Domain,Country Code (FAO),Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","780","Jute","1987","1987","LCU","1025","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","780","Jute","1988","1988","LCU","1315","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","780","Jute","1989","1989","LCU","1619","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","780","Jute","1990","1990","LCU","1591","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","497","Lemons and limes","1966","1966","LCU","264","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","497","Lemons and limes","1967","1967","LCU","576","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","497","Lemons and limes","1968","1968","LCU","586","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","497","Lemons and limes","1969","1969","LCU","597","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","497","Lemons and limes","1970","1970","LCU","611","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","497","Lemons and limes","1971","1971","LCU","622","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","497","Lemons and limes","1972","1972","LCU","633","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","497","Lemons and limes","1973","1973","LCU","645","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","497","Lemons and limes","1974","1974","LCU","679","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","497","Lemons and limes","1975","1975","LCU","719","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","497","Lemons and limes","1976","1976","LCU","739","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","497","Lemons and limes","1977","1977","LCU","749","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","497","Lemons and limes","1978","1978","LCU","842","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","497","Lemons and limes","1979","1979","LCU","815","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","497","Lemons and limes","1980","1980","LCU","895","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","497","Lemons and limes","1981","1981","LCU","1035","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","497","Lemons and limes","1982","1982","LCU","481","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","497","Lemons and limes","1983","1983","LCU","538","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","497","Lemons and limes","1984","1984","LCU","696","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","497","Lemons and limes","1985","1985","LCU","1077","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","497","Lemons and limes","1986","1986","LCU","1055","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","497","Lemons and limes","1987","1987","LCU","1114","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","497","Lemons and limes","1988","1988","LCU","1980","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","497","Lemons and limes","1989","1989","LCU","1204","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","497","Lemons and limes","1990","1990","LCU","1350","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","1966","1966","LCU","275","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","1967","1967","LCU","306","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","1968","1968","LCU","316","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","1969","1969","LCU","330","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","1970","1970","LCU","452","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","1971","1971","LCU","435","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","1972","1972","LCU","514","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","1973","1973","LCU","643","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","1974","1974","LCU","606","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","1975","1975","LCU","714","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","1976","1976","LCU","893","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","1977","1977","LCU","893","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","1978","1978","LCU","1360","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","1979","1979","LCU","1700","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","1980","1980","LCU","1859","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","1981","1981","LCU","1610","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","1982","1982","LCU","2160","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","1983","1983","LCU","2250","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","1984","1984","LCU","1680","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","1985","1985","LCU","1680","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","1986","1986","LCU","1520","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","1987","1987","LCU","1810","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","1988","1988","LCU","1870","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","1989","1989","LCU","1680","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","1990","1990","LCU","2110","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","333","Linseed","1966","1966","LCU","286","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","333","Linseed","1967","1967","LCU","295","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","333","Linseed","1968","1968","LCU","305","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","333","Linseed","1969","1969","LCU","316","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","333","Linseed","1970","1970","LCU","326","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","333","Linseed","1971","1971","LCU","337","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","333","Linseed","1972","1972","LCU","347","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","333","Linseed","1973","1973","LCU","358","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","333","Linseed","1974","1974","LCU","370","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","333","Linseed","1975","1975","LCU","382","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","333","Linseed","1976","1976","LCU","380","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","333","Linseed","1977","1977","LCU","380","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","333","Linseed","1978","1978","LCU","400","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","333","Linseed","1979","1979","LCU","490","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","333","Linseed","1980","1980","LCU","520","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","333","Linseed","1981","1981","LCU","550","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","333","Linseed","1982","1982","LCU","550","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","333","Linseed","1983","1983","LCU","550","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","333","Linseed","1984","1984","LCU","600","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","333","Linseed","1985","1985","LCU","650","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","333","Linseed","1986","1986","LCU","700","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","333","Linseed","1987","1987","LCU","750","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","333","Linseed","1988","1988","LCU","780","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","333","Linseed","1989","1989","LCU","810","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","333","Linseed","1990","1990","LCU","850","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","56","Maize","1966","1966","LCU","284","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","56","Maize","1967","1967","LCU","292","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","56","Maize","1968","1968","LCU","302","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","56","Maize","1969","1969","LCU","1572","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","56","Maize","1970","1970","LCU","1582","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","56","Maize","1971","1971","LCU","1572","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","56","Maize","1972","1972","LCU","1704","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","56","Maize","1973","1973","LCU","2204","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","56","Maize","1974","1974","LCU","2936","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","56","Maize","1975","1975","LCU","2758","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","56","Maize","1976","1976","LCU","2610","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","56","Maize","1977","1977","LCU","2460","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","56","Maize","1978","1978","LCU","2560","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","56","Maize","1979","1979","LCU","2930","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","56","Maize","1980","1980","LCU","3330","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","56","Maize","1981","1981","LCU","3710","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","56","Maize","1982","1982","LCU","4720","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","56","Maize","1983","1983","LCU","4350","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","56","Maize","1984","1984","LCU","4650","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","56","Maize","1985","1985","LCU","3880","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","56","Maize","1986","1986","LCU","4572","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","56","Maize","1987","1987","LCU","6412","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","56","Maize","1988","1988","LCU","5559","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","56","Maize","1989","1989","LCU","7504","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","56","Maize","1990","1990","LCU","6639","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","571","Mangoes, mangosteens, guavas","1967","1967","LCU","272","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","571","Mangoes, mangosteens, guavas","1968","1968","LCU","282","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","571","Mangoes, mangosteens, guavas","1969","1969","LCU","292","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","571","Mangoes, mangosteens, guavas","1970","1970","LCU","300","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","571","Mangoes, mangosteens, guavas","1971","1971","LCU","310","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","571","Mangoes, mangosteens, guavas","1972","1972","LCU","320","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","571","Mangoes, mangosteens, guavas","1973","1973","LCU","330","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","571","Mangoes, mangosteens, guavas","1974","1974","LCU","342","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","571","Mangoes, mangosteens, guavas","1975","1975","LCU","352","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","571","Mangoes, mangosteens, guavas","1976","1976","LCU","360","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","571","Mangoes, mangosteens, guavas","1977","1977","LCU","360","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","571","Mangoes, mangosteens, guavas","1978","1978","LCU","360","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","571","Mangoes, mangosteens, guavas","1979","1979","LCU","440","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","571","Mangoes, mangosteens, guavas","1980","1980","LCU","480","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","571","Mangoes, mangosteens, guavas","1981","1981","LCU","540","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","571","Mangoes, mangosteens, guavas","1982","1982","LCU","350","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","571","Mangoes, mangosteens, guavas","1983","1983","LCU","400","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","571","Mangoes, mangosteens, guavas","1984","1984","LCU","530","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","571","Mangoes, mangosteens, guavas","1985","1985","LCU","770","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","571","Mangoes, mangosteens, guavas","1986","1986","LCU","850","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","571","Mangoes, mangosteens, guavas","1987","1987","LCU","980","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","571","Mangoes, mangosteens, guavas","1988","1988","LCU","1000","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","571","Mangoes, mangosteens, guavas","1989","1989","LCU","1050","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","571","Mangoes, mangosteens, guavas","1990","1990","LCU","1100","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1123","Meat live weight, ass","1979","1979","LCU","1160","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1123","Meat live weight, ass","1980","1980","LCU","1230","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1123","Meat live weight, ass","1981","1981","LCU","1300","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1123","Meat live weight, ass","1982","1982","LCU","1330","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1123","Meat live weight, ass","1983","1983","LCU","1330","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1123","Meat live weight, ass","1984","1984","LCU","1330","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1123","Meat live weight, ass","1985","1985","LCU","1330","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1123","Meat live weight, ass","1986","1986","LCU","1380","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1123","Meat live weight, ass","1987","1987","LCU","1380","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1123","Meat live weight, ass","1988","1988","LCU","1420","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1123","Meat live weight, ass","1989","1989","LCU","1470","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1123","Meat live weight, ass","1990","1990","LCU","1510","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","973","Meat live weight, buffalo","1966","1966","LCU","600","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","973","Meat live weight, buffalo","1967","1967","LCU","600","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","973","Meat live weight, buffalo","1968","1968","LCU","620","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","973","Meat live weight, buffalo","1969","1969","LCU","640","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","973","Meat live weight, buffalo","1970","1970","LCU","660","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","973","Meat live weight, buffalo","1971","1971","LCU","700","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","973","Meat live weight, buffalo","1972","1972","LCU","710","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","973","Meat live weight, buffalo","1973","1973","LCU","730","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","973","Meat live weight, buffalo","1974","1974","LCU","750","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","973","Meat live weight, buffalo","1975","1975","LCU","800","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","973","Meat live weight, buffalo","1976","1976","LCU","780","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","973","Meat live weight, buffalo","1977","1977","LCU","780","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","973","Meat live weight, buffalo","1978","1978","LCU","810","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","973","Meat live weight, buffalo","1979","1979","LCU","2100","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","973","Meat live weight, buffalo","1980","1980","LCU","2220","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","973","Meat live weight, buffalo","1981","1981","LCU","2360","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","973","Meat live weight, buffalo","1982","1982","LCU","2780","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","973","Meat live weight, buffalo","1983","1983","LCU","2940","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","973","Meat live weight, buffalo","1984","1984","LCU","3230","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","973","Meat live weight, buffalo","1985","1985","LCU","3660","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","973","Meat live weight, buffalo","1986","1986","LCU","4730","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","973","Meat live weight, buffalo","1987","1987","LCU","4100","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","973","Meat live weight, buffalo","1988","1988","LCU","4500","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","973","Meat live weight, buffalo","1989","1989","LCU","4830","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","973","Meat live weight, buffalo","1990","1990","LCU","5570","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1138","Meat live weight, camel","1979","1979","LCU","850","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1138","Meat live weight, camel","1980","1980","LCU","900","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1138","Meat live weight, camel","1981","1981","LCU","950","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1138","Meat live weight, camel","1982","1982","LCU","980","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1138","Meat live weight, camel","1983","1983","LCU","990","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1138","Meat live weight, camel","1984","1984","LCU","980","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1138","Meat live weight, camel","1985","1985","LCU","1030","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1138","Meat live weight, camel","1986","1986","LCU","1080","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1138","Meat live weight, camel","1987","1987","LCU","1120","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1138","Meat live weight, camel","1988","1988","LCU","1170","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1138","Meat live weight, camel","1989","1989","LCU","1220","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1138","Meat live weight, camel","1990","1990","LCU","1270","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","945","Meat live weight, cattle","1966","1966","LCU","2360","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","945","Meat live weight, cattle","1967","1967","LCU","2570","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","945","Meat live weight, cattle","1968","1968","LCU","2648","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","945","Meat live weight, cattle","1969","1969","LCU","2744","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","945","Meat live weight, cattle","1970","1970","LCU","3044","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","945","Meat live weight, cattle","1971","1971","LCU","3455","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","945","Meat live weight, cattle","1972","1972","LCU","3445","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","945","Meat live weight, cattle","1973","1973","LCU","4159","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","945","Meat live weight, cattle","1974","1974","LCU","5225","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","945","Meat live weight, cattle","1975","1975","LCU","4869","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","945","Meat live weight, cattle","1976","1976","LCU","5166","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","945","Meat live weight, cattle","1977","1977","LCU","4329","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","945","Meat live weight, cattle","1978","1978","LCU","4622","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","945","Meat live weight, cattle","1979","1979","LCU","6848","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","945","Meat live weight, cattle","1980","1980","LCU","7728","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","945","Meat live weight, cattle","1981","1981","LCU","7803","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","945","Meat live weight, cattle","1982","1982","LCU","9362","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","945","Meat live weight, cattle","1983","1983","LCU","8887","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","945","Meat live weight, cattle","1984","1984","LCU","9821","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","945","Meat live weight, cattle","1985","1985","LCU","10693","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","945","Meat live weight, cattle","1986","1986","LCU","11116","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","945","Meat live weight, cattle","1987","1987","LCU","11510","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","945","Meat live weight, cattle","1988","1988","LCU","12326","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","945","Meat live weight, cattle","1989","1989","LCU","13855","","Official data"
