INPUT_TABLE
Variable ID
LN1_HistUnmgdAllocation

region,LandAllocatorRoot,LandNode1,UnmanagedLandLeaf,year,allocation
Australia_NZ,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1850,0
China,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1850,0
South America_Southern,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1850,0.3875599
South America_Southern,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1850,0
Africa_Eastern,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0.025371
Africa_Northern,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0.1472175
Africa_Southern,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0.0010625
Africa_Western,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0.0119145
Australia_NZ,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0
Brazil,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0
India,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0
Mexico,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0.004507
Middle East,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0.0821282
Pakistan,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0.0350179
South Africa,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0.0025801
South America_Northern,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0.001278
South America_Southern,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0.027417
Africa_Eastern,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0.0148774
Africa_Northern,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0.0065577
Africa_Southern,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0.0039232
Africa_Western,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0.0417359
Australia_NZ,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0
Brazil,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0.0013142
India,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0.0591076
Mexico,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0.0031009
Middle East,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0.0060515
South Africa,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0.0018217
South America_Northern,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0.0060112
South America_Southern,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0.0031854
Colombia,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0
Africa_Eastern,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0.0242525
Africa_Northern,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0.0038032
Africa_Southern,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0.0245344
Africa_Western,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0.0827383
Australia_NZ,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0.0076241
Brazil,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0.0058839
India,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0.8154666
Mexico,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0.0239006
Middle East,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0.0615388
South Africa,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0.0013008
South America_Northern,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0
South America_Southern,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0.0030511
South Asia,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0.0003562
Colombia,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0
Africa_Eastern,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0.0282798
Africa_Northern,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0.0018053
Africa_Southern,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0.0137405
Africa_Western,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0.0752198
Australia_NZ,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0
Brazil,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0.0984652
Central America and Caribbean,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0.0409734
China,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0.0105932
EU-15,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0
India,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0.700732
Indonesia,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0.111039
Mexico,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0.08396
South Africa,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0.0007943
South America_Northern,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0.0252206
South America_Southern,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0
South Asia,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0.0117507
Southeast Asia,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0.1474789
Colombia,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0.000392
Africa_Eastern,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0.0156705
Africa_Southern,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0.0052984
Africa_Western,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0.1809414
Australia_NZ,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0.0059967
Brazil,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0.2432651
Central America and Caribbean,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0.0874569
China,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0.0051325
India,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0.0649909
Indonesia,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0.0523892
Mexico,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0.0102979
South Africa,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0.0162223
South America_Northern,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0.0483017
South America_Southern,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0.0056653
South Asia,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0.0257099
Southeast Asia,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0.2893769
Colombia,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0.00743
Africa_Eastern,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0.0190844
Africa_Southern,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0.0005474
Africa_Western,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0.1456952
Australia_NZ,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0.1248645
Brazil,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0.2085065
Central America and Caribbean,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0.0586427
China,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0.0502357
India,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0.0090647
Indonesia,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0.1352775
Mexico,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0.042338
South Africa,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0
South America_Northern,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0.0693313
South America_Southern,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0.0160399
South Asia,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0.0329909
Southeast Asia,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0.2499095
Colombia,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0.05122
USA,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.2910762
Africa_Eastern,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.0001431
Africa_Northern,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.1160492
Africa_Southern,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.006772
Africa_Western,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,1.23e-05
Australia_NZ,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0
Canada,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.0023434
Central Asia,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.0806337
China,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.0553216
Europe_Non_EU,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0
India,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.0026134
Mexico,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.0704077
Middle East,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.2320058
Pakistan,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.0589789
Russia,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.0410916
South Africa,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.0043101
South America_Southern,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.0260306
South Asia,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.0028009
Argentina,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.0244694
USA,root,UrbanLandAEZ08,UrbanLandAEZ08,1900,0.1673382
Africa_Eastern,root,UrbanLandAEZ08,UrbanLandAEZ08,1900,0
Africa_Northern,root,UrbanLandAEZ08,UrbanLandAEZ08,1900,0.0292714
Africa_Southern,root,UrbanLandAEZ08,UrbanLandAEZ08,1900,0.0143972
Australia_NZ,root,UrbanLandAEZ08,UrbanLandAEZ08,1900,0
Canada,root,UrbanLandAEZ08,UrbanLandAEZ08,1900,0
Central Asia,root,UrbanLandAEZ08,UrbanLandAEZ08,1900,0.2411512
China,root,UrbanLandAEZ08,UrbanLandAEZ08,1900,0.2844696
EU-12,root,UrbanLandAEZ08,UrbanLandAEZ08,1900,0.0140541
EU-15,root,UrbanLandAEZ08,UrbanLandAEZ08,1900,0.0408375
Europe_Eastern,root,UrbanLandAEZ08,UrbanLandAEZ08,1900,0.1913483
Europe_Non_EU,root,UrbanLandAEZ08,UrbanLandAEZ08,1900,0.0823381
India,root,UrbanLandAEZ08,UrbanLandAEZ08,1900,0.2201049
Mexico,root,UrbanLandAEZ08,UrbanLandAEZ08,1900,0.0688255
Middle East,root,UrbanLandAEZ08,UrbanLandAEZ08,1900,0.2400224
Pakistan,root,UrbanLandAEZ08,UrbanLandAEZ08,1900,0.044578
Russia,root,UrbanLandAEZ08,UrbanLandAEZ08,1900,0.2613046
South Africa,root,UrbanLandAEZ08,UrbanLandAEZ08,1900,0.016475
South America_Southern,root,UrbanLandAEZ08,UrbanLandAEZ08,1900,0.0447636
South Asia,root,UrbanLandAEZ08,UrbanLandAEZ08,1900,0.0170174
Argentina,root,UrbanLandAEZ08,UrbanLandAEZ08,1900,0.013847
USA,root,UrbanLandAEZ09,UrbanLandAEZ09,1900,0.2056116
Africa_Eastern,root,UrbanLandAEZ09,UrbanLandAEZ09,1900,0.0011201
Africa_Northern,root,UrbanLandAEZ09,UrbanLandAEZ09,1900,0.0766261
Africa_Southern,root,UrbanLandAEZ09,UrbanLandAEZ09,1900,0.0314226
Africa_Western,root,UrbanLandAEZ09,UrbanLandAEZ09,1900,0
Australia_NZ,root,UrbanLandAEZ09,UrbanLandAEZ09,1900,0.0665188
Canada,root,UrbanLandAEZ09,UrbanLandAEZ09,1900,0.0080378
Central Asia,root,UrbanLandAEZ09,UrbanLandAEZ09,1900,0.015417
China,root,UrbanLandAEZ09,UrbanLandAEZ09,1900,0.5637648
EU-12,root,UrbanLandAEZ09,UrbanLandAEZ09,1900,0.0576569
EU-15,root,UrbanLandAEZ09,UrbanLandAEZ09,1900,0.6444924
Europe_Eastern,root,UrbanLandAEZ09,UrbanLandAEZ09,1900,0.1352887
Europe_Non_EU,root,UrbanLandAEZ09,UrbanLandAEZ09,1900,0.1264868
India,root,UrbanLandAEZ09,UrbanLandAEZ09,1900,0.2281623
Japan,root,UrbanLandAEZ09,UrbanLandAEZ09,1900,0
Mexico,root,UrbanLandAEZ09,UrbanLandAEZ09,1900,0.150968
Middle East,root,UrbanLandAEZ09,UrbanLandAEZ09,1900,0.0660671
Pakistan,root,UrbanLandAEZ09,UrbanLandAEZ09,1900,0.0008866
Russia,root,UrbanLandAEZ09,UrbanLandAEZ09,1900,0.6026168
South Africa,root,UrbanLandAEZ09,UrbanLandAEZ09,1900,0.0209834
South America_Southern,root,UrbanLandAEZ09,UrbanLandAEZ09,1900,0.0573694
South Asia,root,UrbanLandAEZ09,UrbanLandAEZ09,1900,0.0004395
Southeast Asia,root,UrbanLandAEZ09,UrbanLandAEZ09,1900,0.0012518
Argentina,root,UrbanLandAEZ09,UrbanLandAEZ09,1900,0.0101188
USA,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,3.8832044
Africa_Eastern,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,0.004117
Africa_Northern,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,0.0945444
Africa_Southern,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,0.007796
Africa_Western,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,0.0004702
Australia_NZ,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,0.0367479
Brazil,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,0
Canada,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,0.1554692
Central Asia,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,0.0358391
China,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,0.2460822
EU-12,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,3.8463177
EU-15,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,2.4714547
Europe_Eastern,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,0.3327794
Europe_Non_EU,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,0.1664493
European Free Trade Association,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,0.3172347
India,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,0.0398647
Japan,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,0.2385753
Mexico,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,0.1862299
Middle East,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,0.0208718
Pakistan,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,0.0435926
Russia,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,0.8047161
South Africa,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,0.059862
South America_Southern,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,0.0359966
South Asia,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,0.0005206
South Korea,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,0.0385112
Southeast Asia,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,0.0272797
Argentina,root,UrbanLandAEZ10,UrbanLandAEZ10,1900,0.04226
USA,root,UrbanLandAEZ11,UrbanLandAEZ11,1900,4.2070983
Africa_Eastern,root,UrbanLandAEZ11,UrbanLandAEZ11,1900,0.0020949
Africa_Southern,root,UrbanLandAEZ11,UrbanLandAEZ11,1900,0.0004128
Australia_NZ,root,UrbanLandAEZ11,UrbanLandAEZ11,1900,0.2012198
Brazil,root,UrbanLandAEZ11,UrbanLandAEZ11,1900,0
Canada,root,UrbanLandAEZ11,UrbanLandAEZ11,1900,0.0043633
Central Asia,root,UrbanLandAEZ11,UrbanLandAEZ11,1900,0.0078634
China,root,UrbanLandAEZ11,UrbanLandAEZ11,1900,0.2784155
EU-12,root,UrbanLandAEZ11,UrbanLandAEZ11,1900,0.047676
EU-15,root,UrbanLandAEZ11,UrbanLandAEZ11,1900,5.1967251
Europe_Non_EU,root,UrbanLandAEZ11,UrbanLandAEZ11,1900,0.0393796
India,root,UrbanLandAEZ11,UrbanLandAEZ11,1900,0.0119522
Japan,root,UrbanLandAEZ11,UrbanLandAEZ11,1900,0.7854146
Mexico,root,UrbanLandAEZ11,UrbanLandAEZ11,1900,0.006134
Pakistan,root,UrbanLandAEZ11,UrbanLandAEZ11,1900,0.005803
Russia,root,UrbanLandAEZ11,UrbanLandAEZ11,1900,0.0074343
South Africa,root,UrbanLandAEZ11,UrbanLandAEZ11,1900,0.0009729
South America_Southern,root,UrbanLandAEZ11,UrbanLandAEZ11,1900,0.0125099
South Asia,root,UrbanLandAEZ11,UrbanLandAEZ11,1900,0.001405
South Korea,root,UrbanLandAEZ11,UrbanLandAEZ11,1900,0.0548133
Southeast Asia,root,UrbanLandAEZ11,UrbanLandAEZ11,1900,0.0122169
Argentina,root,UrbanLandAEZ11,UrbanLandAEZ11,1900,0.0030828
Colombia,root,UrbanLandAEZ11,UrbanLandAEZ11,1900,0.0010882
USA,root,UrbanLandAEZ12,UrbanLandAEZ12,1900,1.4920498
Africa_Eastern,root,UrbanLandAEZ12,UrbanLandAEZ12,1900,0.0010085
Australia_NZ,root,UrbanLandAEZ12,UrbanLandAEZ12,1900,1.2397909
Brazil,root,UrbanLandAEZ12,UrbanLandAEZ12,1900,0.1882634
Central America and Caribbean,root,UrbanLandAEZ12,UrbanLandAEZ12,1900,0.0166299
Central Asia,root,UrbanLandAEZ12,UrbanLandAEZ12,1900,0.0064522
China,root,UrbanLandAEZ12,UrbanLandAEZ12,1900,1.0977528
EU-15,root,UrbanLandAEZ12,UrbanLandAEZ12,1900,0.8820317
Europe_Non_EU,root,UrbanLandAEZ12,UrbanLandAEZ12,1900,9.44e-05
India,root,UrbanLandAEZ12,UrbanLandAEZ12,1900,0.0079858
Japan,root,UrbanLandAEZ12,UrbanLandAEZ12,1900,0.5141714
Mexico,root,UrbanLandAEZ12,UrbanLandAEZ12,1900,0
Pakistan,root,UrbanLandAEZ12,UrbanLandAEZ12,1900,0.0119403
South America_Southern,root,UrbanLandAEZ12,UrbanLandAEZ12,1900,0.1296833
South Asia,root,UrbanLandAEZ12,UrbanLandAEZ12,1900,0.0013515
Southeast Asia,root,UrbanLandAEZ12,UrbanLandAEZ12,1900,0.003523
Argentina,root,UrbanLandAEZ12,UrbanLandAEZ12,1900,0.1777862
Colombia,root,UrbanLandAEZ12,UrbanLandAEZ12,1900,0.0015912
USA,root,UrbanLandAEZ13,UrbanLandAEZ13,1900,0.0013739
Canada,root,UrbanLandAEZ13,UrbanLandAEZ13,1900,0.0002357
Central Asia,root,UrbanLandAEZ13,UrbanLandAEZ13,1900,0.060201
China,root,UrbanLandAEZ13,UrbanLandAEZ13,1900,0
EU-15,root,UrbanLandAEZ13,UrbanLandAEZ13,1900,0
European Free Trade Association,root,UrbanLandAEZ13,UrbanLandAEZ13,1900,0
India,root,UrbanLandAEZ13,UrbanLandAEZ13,1900,0
Pakistan,root,UrbanLandAEZ13,UrbanLandAEZ13,1900,0.000576
Russia,root,UrbanLandAEZ13,UrbanLandAEZ13,1900,0.0132811
South America_Southern,root,UrbanLandAEZ13,UrbanLandAEZ13,1900,0
South Asia,root,UrbanLandAEZ13,UrbanLandAEZ13,1900,0.0006347
Argentina,root,UrbanLandAEZ13,UrbanLandAEZ13,1900,0.0001751
USA,root,UrbanLandAEZ14,UrbanLandAEZ14,1900,0.0030243
Canada,root,UrbanLandAEZ14,UrbanLandAEZ14,1900,0.001078
Central Asia,root,UrbanLandAEZ14,UrbanLandAEZ14,1900,0.0223942
China,root,UrbanLandAEZ14,UrbanLandAEZ14,1900,0
EU-15,root,UrbanLandAEZ14,UrbanLandAEZ14,1900,0.0051177
Europe_Non_EU,root,UrbanLandAEZ14,UrbanLandAEZ14,1900,0.0003354
European Free Trade Association,root,UrbanLandAEZ14,UrbanLandAEZ14,1900,0.0217916
India,root,UrbanLandAEZ14,UrbanLandAEZ14,1900,0
Pakistan,root,UrbanLandAEZ14,UrbanLandAEZ14,1900,0.0005849
Russia,root,UrbanLandAEZ14,UrbanLandAEZ14,1900,0.0880637
South America_Southern,root,UrbanLandAEZ14,UrbanLandAEZ14,1900,0.0009388
South Asia,root,UrbanLandAEZ14,UrbanLandAEZ14,1900,0.0007651
Argentina,root,UrbanLandAEZ14,UrbanLandAEZ14,1900,0
USA,root,UrbanLandAEZ15,UrbanLandAEZ15,1900,0.0059779
Australia_NZ,root,UrbanLandAEZ15,UrbanLandAEZ15,1900,0
Canada,root,UrbanLandAEZ15,UrbanLandAEZ15,1900,0.0038538
Central Asia,root,UrbanLandAEZ15,UrbanLandAEZ15,1900,0.0027273
China,root,UrbanLandAEZ15,UrbanLandAEZ15,1900,0.0065241
EU-12,root,UrbanLandAEZ15,UrbanLandAEZ15,1900,0.0113003
EU-15,root,UrbanLandAEZ15,UrbanLandAEZ15,1900,0.1740639
Europe_Non_EU,root,UrbanLandAEZ15,UrbanLandAEZ15,1900,0.0003595
European Free Trade Association,root,UrbanLandAEZ15,UrbanLandAEZ15,1900,0.11264
India,root,UrbanLandAEZ15,UrbanLandAEZ15,1900,0
Japan,root,UrbanLandAEZ15,UrbanLandAEZ15,1900,0
Russia,root,UrbanLandAEZ15,UrbanLandAEZ15,1900,0.3829658
South America_Southern,root,UrbanLandAEZ15,UrbanLandAEZ15,1900,0.0509102
South Asia,root,UrbanLandAEZ15,UrbanLandAEZ15,1900,0
Southeast Asia,root,UrbanLandAEZ15,UrbanLandAEZ15,1900,0.0010687
Argentina,root,UrbanLandAEZ15,UrbanLandAEZ15,1900,2.48e-05
USA,root,UrbanLandAEZ16,UrbanLandAEZ16,1900,0.0002081
Australia_NZ,root,UrbanLandAEZ16,UrbanLandAEZ16,1900,0.0054001
Canada,root,UrbanLandAEZ16,UrbanLandAEZ16,1900,0.0028503
Central Asia,root,UrbanLandAEZ16,UrbanLandAEZ16,1900,0
China,root,UrbanLandAEZ16,UrbanLandAEZ16,1900,0
EU-12,root,UrbanLandAEZ16,UrbanLandAEZ16,1900,0.0030233
EU-15,root,UrbanLandAEZ16,UrbanLandAEZ16,1900,0.0216101
Europe_Eastern,root,UrbanLandAEZ16,UrbanLandAEZ16,1900,0
Europe_Non_EU,root,UrbanLandAEZ16,UrbanLandAEZ16,1900,0
European Free Trade Association,root,UrbanLandAEZ16,UrbanLandAEZ16,1900,0.034959
India,root,UrbanLandAEZ16,UrbanLandAEZ16,1900,0
Russia,root,UrbanLandAEZ16,UrbanLandAEZ16,1900,0.0001102
South America_Southern,root,UrbanLandAEZ16,UrbanLandAEZ16,1900,0.0043224
South Asia,root,UrbanLandAEZ16,UrbanLandAEZ16,1900,1.3e-05
Southeast Asia,root,UrbanLandAEZ16,UrbanLandAEZ16,1900,0
Argentina,root,UrbanLandAEZ16,UrbanLandAEZ16,1900,0
Australia_NZ,root,UrbanLandAEZ17,UrbanLandAEZ17,1900,0
China,root,UrbanLandAEZ17,UrbanLandAEZ17,1900,0
South America_Southern,root,UrbanLandAEZ17,UrbanLandAEZ17,1900,0
South America_Southern,root,UrbanLandAEZ18,UrbanLandAEZ18,1900,0
Africa_Eastern,root,TundraAEZ01,TundraAEZ01,1900,0
Africa_Northern,root,TundraAEZ01,TundraAEZ01,1900,0
Africa_Southern,root,TundraAEZ01,TundraAEZ01,1900,0
Africa_Western,root,TundraAEZ01,TundraAEZ01,1900,0
Australia_NZ,root,TundraAEZ01,TundraAEZ01,1900,0
Brazil,root,TundraAEZ01,TundraAEZ01,1900,0
India,root,TundraAEZ01,TundraAEZ01,1900,0
Mexico,root,TundraAEZ01,TundraAEZ01,1900,0
Middle East,root,TundraAEZ01,TundraAEZ01,1900,0
Pakistan,root,TundraAEZ01,TundraAEZ01,1900,0
South Africa,root,TundraAEZ01,TundraAEZ01,1900,0
South America_Northern,root,TundraAEZ01,TundraAEZ01,1900,1.1842277
South America_Southern,root,TundraAEZ01,TundraAEZ01,1900,1.0040384
Africa_Eastern,root,TundraAEZ02,TundraAEZ02,1900,0
Africa_Northern,root,TundraAEZ02,TundraAEZ02,1900,0
Africa_Southern,root,TundraAEZ02,TundraAEZ02,1900,0
Africa_Western,root,TundraAEZ02,TundraAEZ02,1900,0
Australia_NZ,root,TundraAEZ02,TundraAEZ02,1900,0
Brazil,root,TundraAEZ02,TundraAEZ02,1900,0
India,root,TundraAEZ02,TundraAEZ02,1900,0
Mexico,root,TundraAEZ02,TundraAEZ02,1900,0.0660436
Middle East,root,TundraAEZ02,TundraAEZ02,1900,0
South Africa,root,TundraAEZ02,TundraAEZ02,1900,0
South America_Northern,root,TundraAEZ02,TundraAEZ02,1900,0.2111897
South America_Southern,root,TundraAEZ02,TundraAEZ02,1900,0.3829927
Colombia,root,TundraAEZ02,TundraAEZ02,1900,0.4404035
Africa_Eastern,root,TundraAEZ03,TundraAEZ03,1900,0
Africa_Northern,root,TundraAEZ03,TundraAEZ03,1900,0
Africa_Southern,root,TundraAEZ03,TundraAEZ03,1900,0
Africa_Western,root,TundraAEZ03,TundraAEZ03,1900,0
Australia_NZ,root,TundraAEZ03,TundraAEZ03,1900,0
Brazil,root,TundraAEZ03,TundraAEZ03,1900,0
India,root,TundraAEZ03,TundraAEZ03,1900,0
Mexico,root,TundraAEZ03,TundraAEZ03,1900,0
Middle East,root,TundraAEZ03,TundraAEZ03,1900,0
South Africa,root,TundraAEZ03,TundraAEZ03,1900,0
South America_Northern,root,TundraAEZ03,TundraAEZ03,1900,0.6144973
South America_Southern,root,TundraAEZ03,TundraAEZ03,1900,0.3367291
South Asia,root,TundraAEZ03,TundraAEZ03,1900,0
Colombia,root,TundraAEZ03,TundraAEZ03,1900,0.7589647
Africa_Eastern,root,TundraAEZ04,TundraAEZ04,1900,0
Africa_Northern,root,TundraAEZ04,TundraAEZ04,1900,0
Africa_Southern,root,TundraAEZ04,TundraAEZ04,1900,0
Africa_Western,root,TundraAEZ04,TundraAEZ04,1900,0
Australia_NZ,root,TundraAEZ04,TundraAEZ04,1900,0
Brazil,root,TundraAEZ04,TundraAEZ04,1900,0.8114154
Central America and Caribbean,root,TundraAEZ04,TundraAEZ04,1900,0
China,root,TundraAEZ04,TundraAEZ04,1900,0
EU-15,root,TundraAEZ04,TundraAEZ04,1900,0
India,root,TundraAEZ04,TundraAEZ04,1900,0
Indonesia,root,TundraAEZ04,TundraAEZ04,1900,0
Mexico,root,TundraAEZ04,TundraAEZ04,1900,0
South Africa,root,TundraAEZ04,TundraAEZ04,1900,0
South America_Northern,root,TundraAEZ04,TundraAEZ04,1900,0.6429172
South America_Southern,root,TundraAEZ04,TundraAEZ04,1900,0
South Asia,root,TundraAEZ04,TundraAEZ04,1900,0
Southeast Asia,root,TundraAEZ04,TundraAEZ04,1900,0
Colombia,root,TundraAEZ04,TundraAEZ04,1900,0
Africa_Eastern,root,TundraAEZ05,TundraAEZ05,1900,0
Africa_Southern,root,TundraAEZ05,TundraAEZ05,1900,0
Africa_Western,root,TundraAEZ05,TundraAEZ05,1900,0
Australia_NZ,root,TundraAEZ05,TundraAEZ05,1900,0
Brazil,root,TundraAEZ05,TundraAEZ05,1900,1.373848
Central America and Caribbean,root,TundraAEZ05,TundraAEZ05,1900,0
China,root,TundraAEZ05,TundraAEZ05,1900,0
India,root,TundraAEZ05,TundraAEZ05,1900,0
Indonesia,root,TundraAEZ05,TundraAEZ05,1900,0
Mexico,root,TundraAEZ05,TundraAEZ05,1900,0
South Africa,root,TundraAEZ05,TundraAEZ05,1900,0
South America_Northern,root,TundraAEZ05,TundraAEZ05,1900,1.2793787
South America_Southern,root,TundraAEZ05,TundraAEZ05,1900,0.8792792
South Asia,root,TundraAEZ05,TundraAEZ05,1900,0
Southeast Asia,root,TundraAEZ05,TundraAEZ05,1900,0
Colombia,root,TundraAEZ05,TundraAEZ05,1900,0.0553784
Africa_Eastern,root,TundraAEZ06,TundraAEZ06,1900,0
