INPUT_TABLE
Variable ID
LN1_UnmgdAllocation

region,LandAllocatorRoot,LandNode1,UnmanagedLandLeaf,year,allocation
Southeast Asia,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,2005,1.19048733
Argentina,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,2005,11.01686085
Colombia,root,ProtectedShrublandAEZ11,ProtectedShrublandAEZ11,2005,0
USA,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,2005,0
Africa_Eastern,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,2005,1.98526653
Australia_NZ,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,2005,4.11248133
Brazil,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,2005,0.5669811
Central America and Caribbean,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,2005,0.18159858
Central Asia,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,2005,0
China,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,2005,4.09244706
EU-15,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,2005,1.47151683
Europe_Non_EU,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,2005,0
India,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,2005,0.4303161
Japan,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,2005,2.06685297
Mexico,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,2005,0.1428093
Pakistan,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,2005,3.64707945
South America_Southern,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,2005,3.282615
South Asia,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,2005,1.27108233
Southeast Asia,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,2005,1.54038636
Argentina,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,2005,4.23719469
Colombia,root,ProtectedShrublandAEZ12,ProtectedShrublandAEZ12,2005,0.39783825
USA,root,ProtectedShrublandAEZ13,ProtectedShrublandAEZ13,2005,20.09195145
Canada,root,ProtectedShrublandAEZ13,ProtectedShrublandAEZ13,2005,0.35422713
Central Asia,root,ProtectedShrublandAEZ13,ProtectedShrublandAEZ13,2005,19.17465912
China,root,ProtectedShrublandAEZ13,ProtectedShrublandAEZ13,2005,37.78335873
EU-15,root,ProtectedShrublandAEZ13,ProtectedShrublandAEZ13,2005,0
European Free Trade Association,root,ProtectedShrublandAEZ13,ProtectedShrublandAEZ13,2005,0
India,root,ProtectedShrublandAEZ13,ProtectedShrublandAEZ13,2005,6.39942174
Pakistan,root,ProtectedShrublandAEZ13,ProtectedShrublandAEZ13,2005,6.07535253
Russia,root,ProtectedShrublandAEZ13,ProtectedShrublandAEZ13,2005,0.19132218
South America_Southern,root,ProtectedShrublandAEZ13,ProtectedShrublandAEZ13,2005,0.15401808
South Asia,root,ProtectedShrublandAEZ13,ProtectedShrublandAEZ13,2005,9.94872249
Argentina,root,ProtectedShrublandAEZ13,ProtectedShrublandAEZ13,2005,0.01734894
USA,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,2005,3.5366832
Canada,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,2005,0.7097337
Central Asia,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,2005,9.07315047
China,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,2005,2.71089684
EU-15,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,2005,0
Europe_Non_EU,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,2005,0
European Free Trade Association,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,2005,0.16708185
India,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,2005,4.53537189
Pakistan,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,2005,7.44617799
Russia,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,2005,4.16574234
South America_Southern,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,2005,1.60452117
South Asia,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,2005,4.10726493
Argentina,root,ProtectedShrublandAEZ14,ProtectedShrublandAEZ14,2005,0.91241253
USA,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,2005,0.29817774
Australia_NZ,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,2005,0
Canada,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,2005,0.44518833
Central Asia,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,2005,1.02166695
China,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,2005,3.57277545
EU-12,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,2005,0
EU-15,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,2005,0.27623097
Europe_Non_EU,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,2005,0
European Free Trade Association,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,2005,0.06159168
India,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,2005,1.57691691
Japan,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,2005,0
Russia,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,2005,1.73151405
South America_Southern,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,2005,6.43584438
South Asia,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,2005,1.27376901
Southeast Asia,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,2005,0.46558629
Argentina,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,2005,0
USA,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,2005,0
Australia_NZ,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,2005,0
Canada,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,2005,0
Central Asia,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,2005,0
China,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,2005,7.5485817
EU-12,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,2005,0
EU-15,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,2005,0.12138786
Europe_Eastern,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,2005,0
Europe_Non_EU,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,2005,0
European Free Trade Association,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,2005,0
India,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,2005,1.45624248
Russia,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,2005,0
South America_Southern,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,2005,4.35002931
South Asia,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,2005,0.78276033
Southeast Asia,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,2005,0.08638182
Argentina,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,2005,0
Australia_NZ,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,2005,0.65779308
China,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,2005,0.09822213
South America_Southern,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,2005,0
South America_Southern,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,2005,0
Africa_Eastern,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,2005,81.02479158
Africa_Northern,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,2005,1.79870526
Africa_Southern,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,2005,11.4775038
Africa_Western,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,2005,47.81691189
Australia_NZ,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,2005,56.60138079
Brazil,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,2005,0
India,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,2005,0
Mexico,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,2005,0.14004585
Middle East,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,2005,0.27119646
Pakistan,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,2005,0
South Africa,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,2005,3.55183542
South America_Northern,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,2005,0.5774877
South America_Southern,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,2005,9.84218535
Africa_Eastern,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,2005,118.38509766
Africa_Northern,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,2005,0.25921458
Africa_Southern,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,2005,26.36272449
Africa_Western,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,2005,131.16906675
Australia_NZ,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,2005,210.65236767
Brazil,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,2005,0.17483535
India,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,2005,4.58436816
Mexico,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,2005,0.14780754
Middle East,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,2005,0.23340915
South Africa,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,2005,3.61580877
South America_Northern,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,2005,3.28071096
South America_Southern,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,2005,1.9652787
Colombia,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,2005,0.19674459
Africa_Eastern,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,2005,103.93142436
Africa_Northern,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,2005,0.0246294
Africa_Southern,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,2005,269.43564762
Africa_Western,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,2005,344.14527825
Australia_NZ,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,2005,149.39326107
Brazil,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,2005,26.42822262
India,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,2005,96.27870816
Mexico,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,2005,4.29725133
Middle East,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,2005,0.41885325
South Africa,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,2005,5.06888037
South America_Northern,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,2005,0.77408307
South America_Southern,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,2005,8.84225034
South Asia,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,2005,0.05011344
Colombia,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,2005,0.25753293
Africa_Eastern,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,2005,157.58907021
Africa_Northern,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,2005,0.01267857
Africa_Southern,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,2005,412.61169852
Africa_Western,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,2005,436.41775638
Australia_NZ,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,2005,19.18859823
Brazil,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,2005,203.69462724
Central America and Caribbean,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,2005,7.46591391
China,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,2005,0
EU-15,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,2005,0.16341921
India,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,2005,40.41811296
Indonesia,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,2005,1.3755618
Mexico,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,2005,19.56579462
South Africa,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,2005,3.11270238
South America_Northern,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,2005,67.8625344
South America_Southern,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,2005,22.00661892
South Asia,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,2005,0.21767445
Southeast Asia,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,2005,10.44645255
Colombia,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,2005,0.42055443
Africa_Eastern,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,2005,89.82117648
Africa_Southern,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,2005,72.71366544
Africa_Western,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,2005,476.21565882
Australia_NZ,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,2005,3.37389084
Brazil,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,2005,429.32207133
Central America and Caribbean,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,2005,7.15904568
China,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,2005,0.01176273
India,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,2005,0.92326293
Indonesia,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,2005,6.00478317
Mexico,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,2005,5.68478772
South Africa,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,2005,2.24348607
South America_Northern,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,2005,68.87870658
South America_Southern,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,2005,54.30132153
South Asia,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,2005,0.10489653
Southeast Asia,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,2005,66.45195495
Colombia,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,2005,16.97900724
Africa_Eastern,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,2005,45.96612588
Africa_Southern,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,2005,3.16201671
Africa_Western,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,2005,191.02537863
Australia_NZ,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,2005,2.97129834
Brazil,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,2005,62.1792693
Central America and Caribbean,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,2005,5.96170206
China,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,2005,8.75667258
India,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,2005,0
Indonesia,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,2005,80.14910607
Mexico,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,2005,6.858945
South Africa,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,2005,1.97595864
South America_Northern,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,2005,12.81288861
South America_Southern,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,2005,18.40361481
South Asia,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,2005,0
Southeast Asia,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,2005,79.30785078
Colombia,root,ProtectedGrasslandAEZ06,ProtectedGrasslandAEZ06,2005,40.45830444
USA,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,2005,110.86864812
Africa_Eastern,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,2005,1.26163008
Africa_Northern,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,2005,0.4398705
Africa_Southern,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,2005,150.77785977
Africa_Western,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,2005,0
Australia_NZ,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,2005,425.04069438
Canada,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,2005,12.7361682
Central Asia,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,2005,120.17318076
China,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,2005,17.94249873
Europe_Non_EU,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,2005,0.25832007
India,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,2005,0
Mexico,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,2005,42.28055649
Middle East,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,2005,18.11384991
Pakistan,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,2005,0.62687601
Russia,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,2005,42.93743022
South Africa,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,2005,35.00919081
South America_Southern,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,2005,45.13631598
South Asia,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,2005,1.25032887
Argentina,root,ProtectedGrasslandAEZ07,ProtectedGrasslandAEZ07,2005,257.61399381
USA,root,ProtectedGrasslandAEZ08,ProtectedGrasslandAEZ08,2005,46.14887259
Africa_Eastern,root,ProtectedGrasslandAEZ08,ProtectedGrasslandAEZ08,2005,2.90388942
Africa_Northern,root,ProtectedGrasslandAEZ08,ProtectedGrasslandAEZ08,2005,1.10190843
Africa_Southern,root,ProtectedGrasslandAEZ08,ProtectedGrasslandAEZ08,2005,204.22845972
Australia_NZ,root,ProtectedGrasslandAEZ08,ProtectedGrasslandAEZ08,2005,72.52778178
Canada,root,ProtectedGrasslandAEZ08,ProtectedGrasslandAEZ08,2005,7.09454556
Central Asia,root,ProtectedGrasslandAEZ08,ProtectedGrasslandAEZ08,2005,34.98685335
China,root,ProtectedGrasslandAEZ08,ProtectedGrasslandAEZ08,2005,50.11094016
EU-12,root,ProtectedGrasslandAEZ08,ProtectedGrasslandAEZ08,2005,2.17438218
EU-15,root,ProtectedGrasslandAEZ08,ProtectedGrasslandAEZ08,2005,0.19607949
Europe_Eastern,root,ProtectedGrasslandAEZ08,ProtectedGrasslandAEZ08,2005,24.61994325
Europe_Non_EU,root,ProtectedGrasslandAEZ08,ProtectedGrasslandAEZ08,2005,85.88579571
India,root,ProtectedGrasslandAEZ08,ProtectedGrasslandAEZ08,2005,5.80058919
Mexico,root,ProtectedGrasslandAEZ08,ProtectedGrasslandAEZ08,2005,10.36010736
Middle East,root,ProtectedGrasslandAEZ08,ProtectedGrasslandAEZ08,2005,90.28324899
Pakistan,root,ProtectedGrasslandAEZ08,ProtectedGrasslandAEZ08,2005,1.53700335
Russia,root,ProtectedGrasslandAEZ08,ProtectedGrasslandAEZ08,2005,101.88048915
South Africa,root,ProtectedGrasslandAEZ08,ProtectedGrasslandAEZ08,2005,18.22081671
South America_Southern,root,ProtectedGrasslandAEZ08,ProtectedGrasslandAEZ08,2005,39.24947961
South Asia,root,ProtectedGrasslandAEZ08,ProtectedGrasslandAEZ08,2005,29.14945272
Argentina,root,ProtectedGrasslandAEZ08,ProtectedGrasslandAEZ08,2005,74.78831511
USA,root,ProtectedGrasslandAEZ09,ProtectedGrasslandAEZ09,2005,29.77344189
Africa_Eastern,root,ProtectedGrasslandAEZ09,ProtectedGrasslandAEZ09,2005,11.34453879
Africa_Northern,root,ProtectedGrasslandAEZ09,ProtectedGrasslandAEZ09,2005,1.03398633
Africa_Southern,root,ProtectedGrasslandAEZ09,ProtectedGrasslandAEZ09,2005,165.93595587
Africa_Western,root,ProtectedGrasslandAEZ09,ProtectedGrasslandAEZ09,2005,0.66458493
Australia_NZ,root,ProtectedGrasslandAEZ09,ProtectedGrasslandAEZ09,2005,58.23448947
Canada,root,ProtectedGrasslandAEZ09,ProtectedGrasslandAEZ09,2005,6.16544955
Central Asia,root,ProtectedGrasslandAEZ09,ProtectedGrasslandAEZ09,2005,4.70387943
China,root,ProtectedGrasslandAEZ09,ProtectedGrasslandAEZ09,2005,32.24069217
EU-12,root,ProtectedGrasslandAEZ09,ProtectedGrasslandAEZ09,2005,15.54246558
EU-15,root,ProtectedGrasslandAEZ09,ProtectedGrasslandAEZ09,2005,17.29925919
Europe_Eastern,root,ProtectedGrasslandAEZ09,ProtectedGrasslandAEZ09,2005,22.78554336
Europe_Non_EU,root,ProtectedGrasslandAEZ09,ProtectedGrasslandAEZ09,2005,31.49856729
India,root,ProtectedGrasslandAEZ09,ProtectedGrasslandAEZ09,2005,10.02924909
Japan,root,ProtectedGrasslandAEZ09,ProtectedGrasslandAEZ09,2005,0.63339471
Mexico,root,ProtectedGrasslandAEZ09,ProtectedGrasslandAEZ09,2005,10.00704132
Middle East,root,ProtectedGrasslandAEZ09,ProtectedGrasslandAEZ09,2005,7.66230525
Pakistan,root,ProtectedGrasslandAEZ09,ProtectedGrasslandAEZ09,2005,4.15889199
Russia,root,ProtectedGrasslandAEZ09,ProtectedGrasslandAEZ09,2005,65.80279782
South Africa,root,ProtectedGrasslandAEZ09,ProtectedGrasslandAEZ09,2005,26.57800719
South America_Southern,root,ProtectedGrasslandAEZ09,ProtectedGrasslandAEZ09,2005,37.23178086
South Asia,root,ProtectedGrasslandAEZ09,ProtectedGrasslandAEZ09,2005,0.24913737
Southeast Asia,root,ProtectedGrasslandAEZ09,ProtectedGrasslandAEZ09,2005,0
Argentina,root,ProtectedGrasslandAEZ09,ProtectedGrasslandAEZ09,2005,74.23187193
USA,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,74.80577664
Africa_Eastern,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,16.18617339
Africa_Northern,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,0.51975864
Africa_Southern,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,43.85150379
Africa_Western,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,0.86247
Australia_NZ,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,38.1738258
Brazil,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,0.18163287
Canada,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,1.49444181
Central Asia,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,0.55133991
China,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,14.05427535
EU-12,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,11.83212711
EU-15,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,30.77876142
Europe_Eastern,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,15.61200651
Europe_Non_EU,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,17.71426944
European Free Trade Association,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,0.02908431
India,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,5.42706993
Japan,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,1.96588305
Mexico,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,6.9060258
Middle East,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,1.46508066
Pakistan,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,1.08554112
Russia,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,13.13430399
South Africa,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,29.09861946
South America_Southern,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,20.20661829
South Asia,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,0.68825061
South Korea,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,0.14586786
Southeast Asia,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,2.65491684
Argentina,root,ProtectedGrasslandAEZ10,ProtectedGrasslandAEZ10,2005,23.03060517
USA,root,ProtectedGrasslandAEZ11,ProtectedGrasslandAEZ11,2005,27.37822329
Africa_Eastern,root,ProtectedGrasslandAEZ11,ProtectedGrasslandAEZ11,2005,20.82405141
Africa_Southern,root,ProtectedGrasslandAEZ11,ProtectedGrasslandAEZ11,2005,6.65851761
Australia_NZ,root,ProtectedGrasslandAEZ11,ProtectedGrasslandAEZ11,2005,38.85887583
Brazil,root,ProtectedGrasslandAEZ11,ProtectedGrasslandAEZ11,2005,0.74683332
Canada,root,ProtectedGrasslandAEZ11,ProtectedGrasslandAEZ11,2005,0
Central Asia,root,ProtectedGrasslandAEZ11,ProtectedGrasslandAEZ11,2005,0
China,root,ProtectedGrasslandAEZ11,ProtectedGrasslandAEZ11,2005,31.38275898
EU-12,root,ProtectedGrasslandAEZ11,ProtectedGrasslandAEZ11,2005,1.51388802
EU-15,root,ProtectedGrasslandAEZ11,ProtectedGrasslandAEZ11,2005,25.11645948
Europe_Non_EU,root,ProtectedGrasslandAEZ11,ProtectedGrasslandAEZ11,2005,1.87929531
India,root,ProtectedGrasslandAEZ11,ProtectedGrasslandAEZ11,2005,2.08668474
Japan,root,ProtectedGrasslandAEZ11,ProtectedGrasslandAEZ11,2005,0.27364158
Mexico,root,ProtectedGrasslandAEZ11,ProtectedGrasslandAEZ11,2005,0.59825043
Pakistan,root,ProtectedGrasslandAEZ11,ProtectedGrasslandAEZ11,2005,1.23894288
Russia,root,ProtectedGrasslandAEZ11,ProtectedGrasslandAEZ11,2005,0.021501
South Africa,root,ProtectedGrasslandAEZ11,ProtectedGrasslandAEZ11,2005,4.01311539
South America_Southern,root,ProtectedGrasslandAEZ11,ProtectedGrasslandAEZ11,2005,19.01962926
South Asia,root,ProtectedGrasslandAEZ11,ProtectedGrasslandAEZ11,2005,1.51127352
South Korea,root,ProtectedGrasslandAEZ11,ProtectedGrasslandAEZ11,2005,0
Southeast Asia,root,ProtectedGrasslandAEZ11,ProtectedGrasslandAEZ11,2005,1.99417068
Argentina,root,ProtectedGrasslandAEZ11,ProtectedGrasslandAEZ11,2005,32.46451623
Colombia,root,ProtectedGrasslandAEZ11,ProtectedGrasslandAEZ11,2005,0.86541309
USA,root,ProtectedGrasslandAEZ12,ProtectedGrasslandAEZ12,2005,8.65204641
Africa_Eastern,root,ProtectedGrasslandAEZ12,ProtectedGrasslandAEZ12,2005,2.11855158
Australia_NZ,root,ProtectedGrasslandAEZ12,ProtectedGrasslandAEZ12,2005,53.50318956
Brazil,root,ProtectedGrasslandAEZ12,ProtectedGrasslandAEZ12,2005,50.92927668
Central America and Caribbean,root,ProtectedGrasslandAEZ12,ProtectedGrasslandAEZ12,2005,0
