INPUT_TABLE
Variable ID
LN1_UnmgdAllocation

region,LandAllocatorRoot,LandNode1,UnmanagedLandLeaf,year,allocation
South Africa,root,UrbanLandAEZ04,UrbanLandAEZ04,2005,0.1524724
South America_Northern,root,UrbanLandAEZ04,UrbanLandAEZ04,2005,0.4953663
South America_Southern,root,UrbanLandAEZ04,UrbanLandAEZ04,2005,0.0138849
South Asia,root,UrbanLandAEZ04,UrbanLandAEZ04,2005,0.3607108
Southeast Asia,root,UrbanLandAEZ04,UrbanLandAEZ04,2005,2.8628884
Colombia,root,UrbanLandAEZ04,UrbanLandAEZ04,2005,0.0179574
Africa_Eastern,root,UrbanLandAEZ05,UrbanLandAEZ05,2005,0.9226467
Africa_Southern,root,UrbanLandAEZ05,UrbanLandAEZ05,2005,0.5238432
Africa_Western,root,UrbanLandAEZ05,UrbanLandAEZ05,2005,5.32752
Australia_NZ,root,UrbanLandAEZ05,UrbanLandAEZ05,2005,0.1006296
Brazil,root,UrbanLandAEZ05,UrbanLandAEZ05,2005,5.9371322
Central America and Caribbean,root,UrbanLandAEZ05,UrbanLandAEZ05,2005,2.2594565
China,root,UrbanLandAEZ05,UrbanLandAEZ05,2005,0.1730571
India,root,UrbanLandAEZ05,UrbanLandAEZ05,2005,0.945681
Indonesia,root,UrbanLandAEZ05,UrbanLandAEZ05,2005,1.7148578
Mexico,root,UrbanLandAEZ05,UrbanLandAEZ05,2005,0.4079366
South Africa,root,UrbanLandAEZ05,UrbanLandAEZ05,2005,0.3701557
South America_Northern,root,UrbanLandAEZ05,UrbanLandAEZ05,2005,1.6673208
South America_Southern,root,UrbanLandAEZ05,UrbanLandAEZ05,2005,0.2686639
South Asia,root,UrbanLandAEZ05,UrbanLandAEZ05,2005,1.0610781
Southeast Asia,root,UrbanLandAEZ05,UrbanLandAEZ05,2005,4.0057415
Colombia,root,UrbanLandAEZ05,UrbanLandAEZ05,2005,0.2483109
Africa_Eastern,root,UrbanLandAEZ06,UrbanLandAEZ06,2005,0.8721455
Africa_Southern,root,UrbanLandAEZ06,UrbanLandAEZ06,2005,0.0622158
Africa_Western,root,UrbanLandAEZ06,UrbanLandAEZ06,2005,4.3784478
Australia_NZ,root,UrbanLandAEZ06,UrbanLandAEZ06,2005,1.0409646
Brazil,root,UrbanLandAEZ06,UrbanLandAEZ06,2005,7.8424583
Central America and Caribbean,root,UrbanLandAEZ06,UrbanLandAEZ06,2005,1.6131769
China,root,UrbanLandAEZ06,UrbanLandAEZ06,2005,1.520399
India,root,UrbanLandAEZ06,UrbanLandAEZ06,2005,0.2469516
Indonesia,root,UrbanLandAEZ06,UrbanLandAEZ06,2005,5.1423805
Mexico,root,UrbanLandAEZ06,UrbanLandAEZ06,2005,0.9339751
South Africa,root,UrbanLandAEZ06,UrbanLandAEZ06,2005,0.2606205
South America_Northern,root,UrbanLandAEZ06,UrbanLandAEZ06,2005,0.5425566
South America_Southern,root,UrbanLandAEZ06,UrbanLandAEZ06,2005,0.3245841
South Asia,root,UrbanLandAEZ06,UrbanLandAEZ06,2005,0.1509261
Southeast Asia,root,UrbanLandAEZ06,UrbanLandAEZ06,2005,6.4048512
Colombia,root,UrbanLandAEZ06,UrbanLandAEZ06,2005,1.481493
USA,root,UrbanLandAEZ07,UrbanLandAEZ07,2005,12.6820218
Africa_Eastern,root,UrbanLandAEZ07,UrbanLandAEZ07,2005,0.1231301
Africa_Northern,root,UrbanLandAEZ07,UrbanLandAEZ07,2005,1.9726854
Africa_Southern,root,UrbanLandAEZ07,UrbanLandAEZ07,2005,0.5774733
Africa_Western,root,UrbanLandAEZ07,UrbanLandAEZ07,2005,0
Australia_NZ,root,UrbanLandAEZ07,UrbanLandAEZ07,2005,0.2636019
Canada,root,UrbanLandAEZ07,UrbanLandAEZ07,2005,0.1649794
Central Asia,root,UrbanLandAEZ07,UrbanLandAEZ07,2005,1.3771303
China,root,UrbanLandAEZ07,UrbanLandAEZ07,2005,1.2751477
Europe_Non_EU,root,UrbanLandAEZ07,UrbanLandAEZ07,2005,0.0025037
India,root,UrbanLandAEZ07,UrbanLandAEZ07,2005,0.1303584
Mexico,root,UrbanLandAEZ07,UrbanLandAEZ07,2005,1.4252687
Middle East,root,UrbanLandAEZ07,UrbanLandAEZ07,2005,5.4107914
Pakistan,root,UrbanLandAEZ07,UrbanLandAEZ07,2005,1.4530927
Russia,root,UrbanLandAEZ07,UrbanLandAEZ07,2005,0.41068
South Africa,root,UrbanLandAEZ07,UrbanLandAEZ07,2005,0.1893326
South America_Southern,root,UrbanLandAEZ07,UrbanLandAEZ07,2005,0.2021208
South Asia,root,UrbanLandAEZ07,UrbanLandAEZ07,2005,0.0799365
Argentina,root,UrbanLandAEZ07,UrbanLandAEZ07,2005,0.6623318
USA,root,UrbanLandAEZ08,UrbanLandAEZ08,2005,5.6791269
Africa_Eastern,root,UrbanLandAEZ08,UrbanLandAEZ08,2005,0.0107118
Africa_Northern,root,UrbanLandAEZ08,UrbanLandAEZ08,2005,0.6979745
Africa_Southern,root,UrbanLandAEZ08,UrbanLandAEZ08,2005,0.6704603
Australia_NZ,root,UrbanLandAEZ08,UrbanLandAEZ08,2005,0.0524254
Canada,root,UrbanLandAEZ08,UrbanLandAEZ08,2005,0.0560557
Central Asia,root,UrbanLandAEZ08,UrbanLandAEZ08,2005,3.6856301
China,root,UrbanLandAEZ08,UrbanLandAEZ08,2005,4.3387957
EU-12,root,UrbanLandAEZ08,UrbanLandAEZ08,2005,0.1223134
EU-15,root,UrbanLandAEZ08,UrbanLandAEZ08,2005,0.0748752
Europe_Eastern,root,UrbanLandAEZ08,UrbanLandAEZ08,2005,1.940639
Europe_Non_EU,root,UrbanLandAEZ08,UrbanLandAEZ08,2005,1.5381109
India,root,UrbanLandAEZ08,UrbanLandAEZ08,2005,2.1271106
Mexico,root,UrbanLandAEZ08,UrbanLandAEZ08,2005,0.7953377
Middle East,root,UrbanLandAEZ08,UrbanLandAEZ08,2005,3.6557017
Pakistan,root,UrbanLandAEZ08,UrbanLandAEZ08,2005,0.6389971
Russia,root,UrbanLandAEZ08,UrbanLandAEZ08,2005,2.2989883
South Africa,root,UrbanLandAEZ08,UrbanLandAEZ08,2005,0.6278912
South America_Southern,root,UrbanLandAEZ08,UrbanLandAEZ08,2005,0.3485211
South Asia,root,UrbanLandAEZ08,UrbanLandAEZ08,2005,0.3551562
Argentina,root,UrbanLandAEZ08,UrbanLandAEZ08,2005,0.2172518
USA,root,UrbanLandAEZ09,UrbanLandAEZ09,2005,11.1939144
Africa_Eastern,root,UrbanLandAEZ09,UrbanLandAEZ09,2005,0.0307222
Africa_Northern,root,UrbanLandAEZ09,UrbanLandAEZ09,2005,1.4292187
Africa_Southern,root,UrbanLandAEZ09,UrbanLandAEZ09,2005,1.2891542
Africa_Western,root,UrbanLandAEZ09,UrbanLandAEZ09,2005,0
Australia_NZ,root,UrbanLandAEZ09,UrbanLandAEZ09,2005,1.7578874
Canada,root,UrbanLandAEZ09,UrbanLandAEZ09,2005,0.5264119
Central Asia,root,UrbanLandAEZ09,UrbanLandAEZ09,2005,0.4840292
China,root,UrbanLandAEZ09,UrbanLandAEZ09,2005,7.8634517
EU-12,root,UrbanLandAEZ09,UrbanLandAEZ09,2005,0.8563824
EU-15,root,UrbanLandAEZ09,UrbanLandAEZ09,2005,2.7390531
Europe_Eastern,root,UrbanLandAEZ09,UrbanLandAEZ09,2005,1.4216806
Europe_Non_EU,root,UrbanLandAEZ09,UrbanLandAEZ09,2005,2.0315055
India,root,UrbanLandAEZ09,UrbanLandAEZ09,2005,1.6496949
Japan,root,UrbanLandAEZ09,UrbanLandAEZ09,2005,0
Mexico,root,UrbanLandAEZ09,UrbanLandAEZ09,2005,1.9001114
Middle East,root,UrbanLandAEZ09,UrbanLandAEZ09,2005,1.6323574
Pakistan,root,UrbanLandAEZ09,UrbanLandAEZ09,2005,0.0493103
Russia,root,UrbanLandAEZ09,UrbanLandAEZ09,2005,4.54184
South Africa,root,UrbanLandAEZ09,UrbanLandAEZ09,2005,1.0182848
South America_Southern,root,UrbanLandAEZ09,UrbanLandAEZ09,2005,1.2808053
South Asia,root,UrbanLandAEZ09,UrbanLandAEZ09,2005,0.0133193
Southeast Asia,root,UrbanLandAEZ09,UrbanLandAEZ09,2005,0.0239059
Argentina,root,UrbanLandAEZ09,UrbanLandAEZ09,2005,0.3563524
USA,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,60.5770564
Africa_Eastern,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,0.1560473
Africa_Northern,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,1.5032904
Africa_Southern,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,0.332089
Africa_Western,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,0.0373258
Australia_NZ,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,1.326182
Brazil,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,0.0274304
Canada,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,4.2323491
Central Asia,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,0.233471
China,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,5.1625011
EU-12,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,12.6286739
EU-15,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,30.1939769
Europe_Eastern,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,4.2736636
Europe_Non_EU,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,3.0334462
European Free Trade Association,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,1.7562099
India,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,0.3279735
Japan,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,1.4130889
Mexico,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,3.5062481
Middle East,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,0.587818
Pakistan,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,0.7031166
Russia,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,5.8187149
South Africa,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,1.8324322
South America_Southern,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,0.5281291
South Asia,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,0.0532036
South Korea,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,0.6001576
Southeast Asia,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,0.4877572
Argentina,root,UrbanLandAEZ10,UrbanLandAEZ10,2005,0.7757437
USA,root,UrbanLandAEZ11,UrbanLandAEZ11,2005,49.1338042
Africa_Eastern,root,UrbanLandAEZ11,UrbanLandAEZ11,2005,0.2273525
Africa_Southern,root,UrbanLandAEZ11,UrbanLandAEZ11,2005,0.1054869
Australia_NZ,root,UrbanLandAEZ11,UrbanLandAEZ11,2005,3.2945398
Brazil,root,UrbanLandAEZ11,UrbanLandAEZ11,2005,0.0179643
Canada,root,UrbanLandAEZ11,UrbanLandAEZ11,2005,0.487264
Central Asia,root,UrbanLandAEZ11,UrbanLandAEZ11,2005,0.0573193
China,root,UrbanLandAEZ11,UrbanLandAEZ11,2005,7.2218677
EU-12,root,UrbanLandAEZ11,UrbanLandAEZ11,2005,0.7123311
EU-15,root,UrbanLandAEZ11,UrbanLandAEZ11,2005,43.3371169
Europe_Non_EU,root,UrbanLandAEZ11,UrbanLandAEZ11,2005,1.2497288
India,root,UrbanLandAEZ11,UrbanLandAEZ11,2005,0.1738239
Japan,root,UrbanLandAEZ11,UrbanLandAEZ11,2005,5.9092767
Mexico,root,UrbanLandAEZ11,UrbanLandAEZ11,2005,0.0673342
Pakistan,root,UrbanLandAEZ11,UrbanLandAEZ11,2005,0.1582674
Russia,root,UrbanLandAEZ11,UrbanLandAEZ11,2005,0.0904591
South Africa,root,UrbanLandAEZ11,UrbanLandAEZ11,2005,0.0895872
South America_Southern,root,UrbanLandAEZ11,UrbanLandAEZ11,2005,0.3167029
South Asia,root,UrbanLandAEZ11,UrbanLandAEZ11,2005,0.0897522
South Korea,root,UrbanLandAEZ11,UrbanLandAEZ11,2005,1.2040453
Southeast Asia,root,UrbanLandAEZ11,UrbanLandAEZ11,2005,0.4293893
Argentina,root,UrbanLandAEZ11,UrbanLandAEZ11,2005,0.2991181
Colombia,root,UrbanLandAEZ11,UrbanLandAEZ11,2005,0.0254889
USA,root,UrbanLandAEZ12,UrbanLandAEZ12,2005,29.2071066
Africa_Eastern,root,UrbanLandAEZ12,UrbanLandAEZ12,2005,0.0174525
Australia_NZ,root,UrbanLandAEZ12,UrbanLandAEZ12,2005,4.5214139
Brazil,root,UrbanLandAEZ12,UrbanLandAEZ12,2005,5.3962611
Central America and Caribbean,root,UrbanLandAEZ12,UrbanLandAEZ12,2005,0.2193455
Central Asia,root,UrbanLandAEZ12,UrbanLandAEZ12,2005,0.0526102
China,root,UrbanLandAEZ12,UrbanLandAEZ12,2005,18.9338416
EU-15,root,UrbanLandAEZ12,UrbanLandAEZ12,2005,3.3092166
Europe_Non_EU,root,UrbanLandAEZ12,UrbanLandAEZ12,2005,0.0108283
India,root,UrbanLandAEZ12,UrbanLandAEZ12,2005,0.1270521
Japan,root,UrbanLandAEZ12,UrbanLandAEZ12,2005,4.1711633
Mexico,root,UrbanLandAEZ12,UrbanLandAEZ12,2005,0.0612596
Pakistan,root,UrbanLandAEZ12,UrbanLandAEZ12,2005,0.258887
South America_Southern,root,UrbanLandAEZ12,UrbanLandAEZ12,2005,1.2138437
South Asia,root,UrbanLandAEZ12,UrbanLandAEZ12,2005,0.0406589
Southeast Asia,root,UrbanLandAEZ12,UrbanLandAEZ12,2005,0.053954
Argentina,root,UrbanLandAEZ12,UrbanLandAEZ12,2005,3.1727234
Colombia,root,UrbanLandAEZ12,UrbanLandAEZ12,2005,0.0451983
USA,root,UrbanLandAEZ13,UrbanLandAEZ13,2005,0.1398065
Canada,root,UrbanLandAEZ13,UrbanLandAEZ13,2005,0.0367744
Central Asia,root,UrbanLandAEZ13,UrbanLandAEZ13,2005,1.1456816
China,root,UrbanLandAEZ13,UrbanLandAEZ13,2005,0.0251308
EU-15,root,UrbanLandAEZ13,UrbanLandAEZ13,2005,0.0033923
European Free Trade Association,root,UrbanLandAEZ13,UrbanLandAEZ13,2005,0
India,root,UrbanLandAEZ13,UrbanLandAEZ13,2005,0.000306
Pakistan,root,UrbanLandAEZ13,UrbanLandAEZ13,2005,0.0148169
Russia,root,UrbanLandAEZ13,UrbanLandAEZ13,2005,0.1250361
South America_Southern,root,UrbanLandAEZ13,UrbanLandAEZ13,2005,0.0118676
South Asia,root,UrbanLandAEZ13,UrbanLandAEZ13,2005,0.0090362
Argentina,root,UrbanLandAEZ13,UrbanLandAEZ13,2005,0.0252279
USA,root,UrbanLandAEZ14,UrbanLandAEZ14,2005,0.108118
Canada,root,UrbanLandAEZ14,UrbanLandAEZ14,2005,0.0562434
Central Asia,root,UrbanLandAEZ14,UrbanLandAEZ14,2005,0.4058257
China,root,UrbanLandAEZ14,UrbanLandAEZ14,2005,0.0404434
EU-15,root,UrbanLandAEZ14,UrbanLandAEZ14,2005,0.0552365
Europe_Non_EU,root,UrbanLandAEZ14,UrbanLandAEZ14,2005,0.0130781
European Free Trade Association,root,UrbanLandAEZ14,UrbanLandAEZ14,2005,0.0786596
India,root,UrbanLandAEZ14,UrbanLandAEZ14,2005,0
Pakistan,root,UrbanLandAEZ14,UrbanLandAEZ14,2005,0.0102513
Russia,root,UrbanLandAEZ14,UrbanLandAEZ14,2005,0.9364856
South America_Southern,root,UrbanLandAEZ14,UrbanLandAEZ14,2005,0.0291346
South Asia,root,UrbanLandAEZ14,UrbanLandAEZ14,2005,0.0085361
Argentina,root,UrbanLandAEZ14,UrbanLandAEZ14,2005,0.0230776
USA,root,UrbanLandAEZ15,UrbanLandAEZ15,2005,0.2647272
Australia_NZ,root,UrbanLandAEZ15,UrbanLandAEZ15,2005,0.0002821
Canada,root,UrbanLandAEZ15,UrbanLandAEZ15,2005,0.6265494
Central Asia,root,UrbanLandAEZ15,UrbanLandAEZ15,2005,0.0717524
China,root,UrbanLandAEZ15,UrbanLandAEZ15,2005,0.1725867
EU-12,root,UrbanLandAEZ15,UrbanLandAEZ15,2005,0.0540451
EU-15,root,UrbanLandAEZ15,UrbanLandAEZ15,2005,1.3584516
Europe_Non_EU,root,UrbanLandAEZ15,UrbanLandAEZ15,2005,0.0205762
European Free Trade Association,root,UrbanLandAEZ15,UrbanLandAEZ15,2005,0.4354099
India,root,UrbanLandAEZ15,UrbanLandAEZ15,2005,0
Japan,root,UrbanLandAEZ15,UrbanLandAEZ15,2005,0.001841
Russia,root,UrbanLandAEZ15,UrbanLandAEZ15,2005,3.7979806
South America_Southern,root,UrbanLandAEZ15,UrbanLandAEZ15,2005,0.2590246
South Asia,root,UrbanLandAEZ15,UrbanLandAEZ15,2005,0
Southeast Asia,root,UrbanLandAEZ15,UrbanLandAEZ15,2005,0.0288765
Argentina,root,UrbanLandAEZ15,UrbanLandAEZ15,2005,0.008453
USA,root,UrbanLandAEZ16,UrbanLandAEZ16,2005,0.0119022
Australia_NZ,root,UrbanLandAEZ16,UrbanLandAEZ16,2005,0.0099249
Canada,root,UrbanLandAEZ16,UrbanLandAEZ16,2005,0.104907
Central Asia,root,UrbanLandAEZ16,UrbanLandAEZ16,2005,0.0045158
China,root,UrbanLandAEZ16,UrbanLandAEZ16,2005,0.0745617
EU-12,root,UrbanLandAEZ16,UrbanLandAEZ16,2005,0.0411864
EU-15,root,UrbanLandAEZ16,UrbanLandAEZ16,2005,0.2530743
Europe_Eastern,root,UrbanLandAEZ16,UrbanLandAEZ16,2005,0.0020823
Europe_Non_EU,root,UrbanLandAEZ16,UrbanLandAEZ16,2005,0.0024399
European Free Trade Association,root,UrbanLandAEZ16,UrbanLandAEZ16,2005,0.095109
India,root,UrbanLandAEZ16,UrbanLandAEZ16,2005,0
Russia,root,UrbanLandAEZ16,UrbanLandAEZ16,2005,0.0129618
South America_Southern,root,UrbanLandAEZ16,UrbanLandAEZ16,2005,0.0661665
South Asia,root,UrbanLandAEZ16,UrbanLandAEZ16,2005,0.0041173
Southeast Asia,root,UrbanLandAEZ16,UrbanLandAEZ16,2005,0
Argentina,root,UrbanLandAEZ16,UrbanLandAEZ16,2005,0
Australia_NZ,root,UrbanLandAEZ17,UrbanLandAEZ17,2005,0.0007423
China,root,UrbanLandAEZ17,UrbanLandAEZ17,2005,0
South America_Southern,root,UrbanLandAEZ17,UrbanLandAEZ17,2005,0
South America_Southern,root,UrbanLandAEZ18,UrbanLandAEZ18,2005,0
Africa_Eastern,root,TundraAEZ01,TundraAEZ01,2005,0
Africa_Northern,root,TundraAEZ01,TundraAEZ01,2005,0
Africa_Southern,root,TundraAEZ01,TundraAEZ01,2005,0
Africa_Western,root,TundraAEZ01,TundraAEZ01,2005,0
Australia_NZ,root,TundraAEZ01,TundraAEZ01,2005,0
Brazil,root,TundraAEZ01,TundraAEZ01,2005,0
India,root,TundraAEZ01,TundraAEZ01,2005,0
Mexico,root,TundraAEZ01,TundraAEZ01,2005,0
Middle East,root,TundraAEZ01,TundraAEZ01,2005,0
Pakistan,root,TundraAEZ01,TundraAEZ01,2005,0
South Africa,root,TundraAEZ01,TundraAEZ01,2005,0
South America_Northern,root,TundraAEZ01,TundraAEZ01,2005,0.8415828
South America_Southern,root,TundraAEZ01,TundraAEZ01,2005,1.0154794
Africa_Eastern,root,TundraAEZ02,TundraAEZ02,2005,0
Africa_Northern,root,TundraAEZ02,TundraAEZ02,2005,0
Africa_Southern,root,TundraAEZ02,TundraAEZ02,2005,0
Africa_Western,root,TundraAEZ02,TundraAEZ02,2005,0
Australia_NZ,root,TundraAEZ02,TundraAEZ02,2005,0
Brazil,root,TundraAEZ02,TundraAEZ02,2005,0
India,root,TundraAEZ02,TundraAEZ02,2005,0
Mexico,root,TundraAEZ02,TundraAEZ02,2005,0.0203081
Middle East,root,TundraAEZ02,TundraAEZ02,2005,0
South Africa,root,TundraAEZ02,TundraAEZ02,2005,0
South America_Northern,root,TundraAEZ02,TundraAEZ02,2005,0.1435282
South America_Southern,root,TundraAEZ02,TundraAEZ02,2005,0.2940969
Colombia,root,TundraAEZ02,TundraAEZ02,2005,0.1749639
Africa_Eastern,root,TundraAEZ03,TundraAEZ03,2005,0
Africa_Northern,root,TundraAEZ03,TundraAEZ03,2005,0
Africa_Southern,root,TundraAEZ03,TundraAEZ03,2005,0
Africa_Western,root,TundraAEZ03,TundraAEZ03,2005,0
Australia_NZ,root,TundraAEZ03,TundraAEZ03,2005,0
Brazil,root,TundraAEZ03,TundraAEZ03,2005,0
India,root,TundraAEZ03,TundraAEZ03,2005,0
Mexico,root,TundraAEZ03,TundraAEZ03,2005,0
Middle East,root,TundraAEZ03,TundraAEZ03,2005,0
South Africa,root,TundraAEZ03,TundraAEZ03,2005,0
South America_Northern,root,TundraAEZ03,TundraAEZ03,2005,0.4884521
South America_Southern,root,TundraAEZ03,TundraAEZ03,2005,0.2988792
South Asia,root,TundraAEZ03,TundraAEZ03,2005,0
Colombia,root,TundraAEZ03,TundraAEZ03,2005,0.304769
Africa_Eastern,root,TundraAEZ04,TundraAEZ04,2005,0
Africa_Northern,root,TundraAEZ04,TundraAEZ04,2005,0
Africa_Southern,root,TundraAEZ04,TundraAEZ04,2005,0
Africa_Western,root,TundraAEZ04,TundraAEZ04,2005,0
Australia_NZ,root,TundraAEZ04,TundraAEZ04,2005,0
Brazil,root,TundraAEZ04,TundraAEZ04,2005,0.5398444
Central America and Caribbean,root,TundraAEZ04,TundraAEZ04,2005,0
China,root,TundraAEZ04,TundraAEZ04,2005,0
EU-15,root,TundraAEZ04,TundraAEZ04,2005,0
India,root,TundraAEZ04,TundraAEZ04,2005,0
Indonesia,root,TundraAEZ04,TundraAEZ04,2005,0
Mexico,root,TundraAEZ04,TundraAEZ04,2005,0
South Africa,root,TundraAEZ04,TundraAEZ04,2005,0
South America_Northern,root,TundraAEZ04,TundraAEZ04,2005,0.4868583
South America_Southern,root,TundraAEZ04,TundraAEZ04,2005,0
South Asia,root,TundraAEZ04,TundraAEZ04,2005,0
Southeast Asia,root,TundraAEZ04,TundraAEZ04,2005,0
Colombia,root,TundraAEZ04,TundraAEZ04,2005,0
Africa_Eastern,root,TundraAEZ05,TundraAEZ05,2005,0
Africa_Southern,root,TundraAEZ05,TundraAEZ05,2005,0
Africa_Western,root,TundraAEZ05,TundraAEZ05,2005,0
Australia_NZ,root,TundraAEZ05,TundraAEZ05,2005,0
Brazil,root,TundraAEZ05,TundraAEZ05,2005,0.8882314
Central America and Caribbean,root,TundraAEZ05,TundraAEZ05,2005,0
China,root,TundraAEZ05,TundraAEZ05,2005,0
India,root,TundraAEZ05,TundraAEZ05,2005,0
Indonesia,root,TundraAEZ05,TundraAEZ05,2005,0
Mexico,root,TundraAEZ05,TundraAEZ05,2005,0
South Africa,root,TundraAEZ05,TundraAEZ05,2005,0
South America_Northern,root,TundraAEZ05,TundraAEZ05,2005,1.0413803
South America_Southern,root,TundraAEZ05,TundraAEZ05,2005,0.729041
South Asia,root,TundraAEZ05,TundraAEZ05,2005,0
Southeast Asia,root,TundraAEZ05,TundraAEZ05,2005,0
Colombia,root,TundraAEZ05,TundraAEZ05,2005,0.0219569
Africa_Eastern,root,TundraAEZ06,TundraAEZ06,2005,0
Africa_Southern,root,TundraAEZ06,TundraAEZ06,2005,0
Africa_Western,root,TundraAEZ06,TundraAEZ06,2005,0
Australia_NZ,root,TundraAEZ06,TundraAEZ06,2005,0
Brazil,root,TundraAEZ06,TundraAEZ06,2005,0.4922252
Central America and Caribbean,root,TundraAEZ06,TundraAEZ06,2005,0
China,root,TundraAEZ06,TundraAEZ06,2005,0
India,root,TundraAEZ06,TundraAEZ06,2005,0
Indonesia,root,TundraAEZ06,TundraAEZ06,2005,0
Mexico,root,TundraAEZ06,TundraAEZ06,2005,0
South Africa,root,TundraAEZ06,TundraAEZ06,2005,0
South America_Northern,root,TundraAEZ06,TundraAEZ06,2005,1.3568856
South America_Southern,root,TundraAEZ06,TundraAEZ06,2005,2.3515127
South Asia,root,TundraAEZ06,TundraAEZ06,2005,0
Southeast Asia,root,TundraAEZ06,TundraAEZ06,2005,0
Colombia,root,TundraAEZ06,TundraAEZ06,2005,1.3769007
USA,root,TundraAEZ07,TundraAEZ07,2005,0.0584833
Africa_Eastern,root,TundraAEZ07,TundraAEZ07,2005,0
Africa_Northern,root,TundraAEZ07,TundraAEZ07,2005,0
Africa_Southern,root,TundraAEZ07,TundraAEZ07,2005,0
Africa_Western,root,TundraAEZ07,TundraAEZ07,2005,0
Australia_NZ,root,TundraAEZ07,TundraAEZ07,2005,0
Canada,root,TundraAEZ07,TundraAEZ07,2005,0.0498439
Central Asia,root,TundraAEZ07,TundraAEZ07,2005,0.63853
China,root,TundraAEZ07,TundraAEZ07,2005,0.6938799
Europe_Non_EU,root,TundraAEZ07,TundraAEZ07,2005,0
India,root,TundraAEZ07,TundraAEZ07,2005,0
Mexico,root,TundraAEZ07,TundraAEZ07,2005,0
Middle East,root,TundraAEZ07,TundraAEZ07,2005,0
Pakistan,root,TundraAEZ07,TundraAEZ07,2005,0
Russia,root,TundraAEZ07,TundraAEZ07,2005,0
South Africa,root,TundraAEZ07,TundraAEZ07,2005,0
South America_Southern,root,TundraAEZ07,TundraAEZ07,2005,45.1189786
South Asia,root,TundraAEZ07,TundraAEZ07,2005,0
Argentina,root,TundraAEZ07,TundraAEZ07,2005,1.7136388
USA,root,TundraAEZ08,TundraAEZ08,2005,0.1730496
Africa_Eastern,root,TundraAEZ08,TundraAEZ08,2005,0
Africa_Northern,root,TundraAEZ08,TundraAEZ08,2005,0
Africa_Southern,root,TundraAEZ08,TundraAEZ08,2005,0
Australia_NZ,root,TundraAEZ08,TundraAEZ08,2005,0
Canada,root,TundraAEZ08,TundraAEZ08,2005,0.037785
Central Asia,root,TundraAEZ08,TundraAEZ08,2005,2.5010599
China,root,TundraAEZ08,TundraAEZ08,2005,0.0609889
EU-12,root,TundraAEZ08,TundraAEZ08,2005,0
EU-15,root,TundraAEZ08,TundraAEZ08,2005,0
Europe_Eastern,root,TundraAEZ08,TundraAEZ08,2005,0
Europe_Non_EU,root,TundraAEZ08,TundraAEZ08,2005,0.4353651
India,root,TundraAEZ08,TundraAEZ08,2005,0
Mexico,root,TundraAEZ08,TundraAEZ08,2005,0
Middle East,root,TundraAEZ08,TundraAEZ08,2005,0.1016942
Pakistan,root,TundraAEZ08,TundraAEZ08,2005,1.2024556
Russia,root,TundraAEZ08,TundraAEZ08,2005,0.4643433
South Africa,root,TundraAEZ08,TundraAEZ08,2005,0
South America_Southern,root,TundraAEZ08,TundraAEZ08,2005,17.1666058
South Asia,root,TundraAEZ08,TundraAEZ08,2005,0.4721771
Argentina,root,TundraAEZ08,TundraAEZ08,2005,7.3544845
USA,root,TundraAEZ09,TundraAEZ09,2005,0.0496962
Africa_Eastern,root,TundraAEZ09,TundraAEZ09,2005,0
Africa_Northern,root,TundraAEZ09,TundraAEZ09,2005,0
Africa_Southern,root,TundraAEZ09,TundraAEZ09,2005,0
Africa_Western,root,TundraAEZ09,TundraAEZ09,2005,0
Australia_NZ,root,TundraAEZ09,TundraAEZ09,2005,0
Canada,root,TundraAEZ09,TundraAEZ09,2005,0
Central Asia,root,TundraAEZ09,TundraAEZ09,2005,0.6954372
China,root,TundraAEZ09,TundraAEZ09,2005,0.0111672
EU-12,root,TundraAEZ09,TundraAEZ09,2005,0
EU-15,root,TundraAEZ09,TundraAEZ09,2005,0.4388175
Europe_Eastern,root,TundraAEZ09,TundraAEZ09,2005,0
