region,GCAM_commodity,year,area
Japan,MiscCrop,1972,8.6257
Mexico,MiscCrop,1972,31.86681
Middle East,MiscCrop,1972,19.93674
Pakistan,MiscCrop,1972,16.24823
Russia,MiscCrop,1972,98.7769
South Africa,MiscCrop,1972,4.75524
South America_Northern,MiscCrop,1972,5.13523
South America_Southern,MiscCrop,1972,15.26038
South Asia,MiscCrop,1972,13.85347
South Korea,MiscCrop,1972,6.39112
Southeast Asia,MiscCrop,1972,31.69052
USA,MiscCrop,1972,33.64666
Africa_Eastern,OilCrop,1972,28.76399
Africa_Northern,OilCrop,1972,17.36604
Africa_Southern,OilCrop,1972,11.41446
Africa_Western,OilCrop,1972,68.49914
Argentina,OilCrop,1972,21.07472
Australia_NZ,OilCrop,1972,4.58861
Brazil,OilCrop,1972,33.71943
Canada,OilCrop,1972,21.82439
Central America and Caribbean,OilCrop,1972,1.25374
Central Asia,OilCrop,1972,586.1872
China,OilCrop,1972,126.01816
Colombia,OilCrop,1972,0.978
EU-12,OilCrop,1972,240.68106
EU-15,OilCrop,1972,26.86228
Europe_Eastern,OilCrop,1972,219.8202
Europe_Non_EU,OilCrop,1972,21.37918
European Free Trade Association,OilCrop,1972,0.11999
India,OilCrop,1972,161.318
Indonesia,OilCrop,1972,10.67673
Japan,OilCrop,1972,1.5241
Mexico,OilCrop,1972,7.89416
Middle East,OilCrop,1972,4.25981
Pakistan,OilCrop,1972,6.50735
Russia,OilCrop,1972,73.2734
South Africa,OilCrop,1972,5.53
South America_Northern,OilCrop,1972,1.25827
South America_Southern,OilCrop,1972,4.27234
South Asia,OilCrop,1972,5.42844
South Korea,OilCrop,1972,6.75564
Southeast Asia,OilCrop,1972,18.46128
USA,OilCrop,1972,200.09315
Africa_Eastern,OtherGrain,1972,68.12567
Africa_Northern,OtherGrain,1972,39.11878
Africa_Southern,OtherGrain,1972,23.05435
Africa_Western,OtherGrain,1972,166.39168
Argentina,OtherGrain,1972,34.8265
Australia_NZ,OtherGrain,1972,39.4499
Brazil,OtherGrain,1972,0.76546
Canada,OtherGrain,1972,78.30639
Central America and Caribbean,OtherGrain,1972,4.79836
Central Asia,OtherGrain,1972,4100.873
China,OtherGrain,1972,184.70116
Colombia,OtherGrain,1972,1.479
EU-12,OtherGrain,1972,1647.59184
EU-15,OtherGrain,1972,182.32582
Europe_Eastern,OtherGrain,1972,1537.47
Europe_Non_EU,OtherGrain,1972,68.43085
European Free Trade Association,OtherGrain,1972,3.28163
India,OtherGrain,1972,363.793
Japan,OtherGrain,1972,1.7121
Mexico,OtherGrain,1972,13.75027
Middle East,OtherGrain,1972,40.53185
Pakistan,OtherGrain,1972,12.68539
Russia,OtherGrain,1972,512.49
South Africa,OtherGrain,1972,5.065
South America_Northern,OtherGrain,1972,0.05039
South America_Southern,OtherGrain,1972,7.56697
South Asia,OtherGrain,1972,6.39731
South Korea,OtherGrain,1972,15.29564
Southeast Asia,OtherGrain,1972,2.23475
USA,OtherGrain,1972,152.16679
Africa_Eastern,PalmFruit,1972,0.476
Africa_Southern,PalmFruit,1972,3.6
Africa_Western,PalmFruit,1972,30.09875
Brazil,PalmFruit,1972,2.122
Central America and Caribbean,PalmFruit,1972,1.22484
China,PalmFruit,1972,0
Colombia,PalmFruit,1972,0.15
EU-15,PalmFruit,1972,0.04
Europe_Non_EU,PalmFruit,1972,0
India,PalmFruit,1972,10.992
Indonesia,PalmFruit,1972,14.36
Mexico,PalmFruit,1972,1.42641
Pakistan,PalmFruit,1972,0
South America_Northern,PalmFruit,1972,0.21651
South America_Southern,PalmFruit,1972,0.57074
South Asia,PalmFruit,1972,4.92501
Southeast Asia,PalmFruit,1972,34.21013
USA,PalmFruit,1972,0.017
Africa_Eastern,Rice,1972,10.60757
Africa_Northern,Rice,1972,4.85582
Africa_Southern,Rice,1972,2.9771
Africa_Western,Rice,1972,19.9572
Argentina,Rice,1972,0.831
Australia_NZ,Rice,1972,0.40469
Brazil,Rice,1972,45.32933
Central America and Caribbean,Rice,1972,4.84466
Central Asia,Rice,1972,33.68
China,Rice,1972,358.55606
Colombia,Rice,1972,2.7384
EU-12,Rice,1972,13.39442
EU-15,Rice,1972,3.18776
Europe_Eastern,Rice,1972,12.63
Europe_Non_EU,Rice,1972,0.90625
India,Rice,1972,366.87808
Indonesia,Rice,1972,78.9764
Japan,Rice,1972,26.43
Mexico,Rice,1972,1.56145
Middle East,Rice,1972,4.71206
Pakistan,Rice,1972,14.79547
Russia,Rice,1972,4.21
South Africa,Rice,1972,0.013
South America_Northern,Rice,1972,1.83135
South America_Southern,Rice,1972,3.39194
South Asia,Rice,1972,116.42832
South Korea,Rice,1972,23.82
Southeast Asia,Rice,1972,215.91281
USA,Rice,1972,7.36368
Africa_Eastern,Root_Tuber,1972,17.77221
Africa_Northern,Root_Tuber,1972,1.30827
Africa_Southern,Root_Tuber,1972,21.928
Africa_Western,Root_Tuber,1972,76.8991
Argentina,Root_Tuber,1972,2.0605
Australia_NZ,Root_Tuber,1972,0.49051
Brazil,Root_Tuber,1972,24.43904
Canada,Root_Tuber,1972,0.99782
Central America and Caribbean,Root_Tuber,1972,3.81628
Central Asia,Root_Tuber,1972,636.828
China,Root_Tuber,1972,118.06579
Colombia,Root_Tuber,1972,3.478
EU-12,Root_Tuber,1972,279.66819
EU-15,Root_Tuber,1972,26.96477
Europe_Eastern,Root_Tuber,1972,238.8
Europe_Non_EU,Root_Tuber,1972,17.65465
European Free Trade Association,Root_Tuber,1972,0.55801
India,Root_Tuber,1972,10.376
Indonesia,Root_Tuber,1972,18.23223
Japan,Root_Tuber,1972,2.9099
Mexico,Root_Tuber,1972,0.67254
Middle East,Root_Tuber,1972,0.70074
Pakistan,Root_Tuber,1972,0.2397
Russia,Root_Tuber,1972,79.6
South Africa,Root_Tuber,1972,0.5
South America_Northern,Root_Tuber,1972,0.73577
South America_Southern,Root_Tuber,1972,7.60852
South Asia,Root_Tuber,1972,2.90203
South Korea,Root_Tuber,1972,2.95288
Southeast Asia,Root_Tuber,1972,11.92098
USA,Root_Tuber,1972,5.62492
Africa_Eastern,SugarCrop,1972,1.82171
Africa_Northern,SugarCrop,1972,1.49217
Africa_Southern,SugarCrop,1972,1.33184
Africa_Western,SugarCrop,1972,1.04212
Argentina,SugarCrop,1972,2.4284
Australia_NZ,SugarCrop,1972,2.41699
Brazil,SugarCrop,1972,18.02648
Canada,SugarCrop,1972,0.31407
Central America and Caribbean,SugarCrop,1972,18.91432
Central Asia,SugarCrop,1972,278.88
China,SugarCrop,1972,8.37415
Colombia,SugarCrop,1972,2.609
EU-12,SugarCrop,1972,116.91383
EU-15,SugarCrop,1972,19.01815
Europe_Eastern,SugarCrop,1972,104.58
Europe_Non_EU,SugarCrop,1972,5.50734
European Free Trade Association,SugarCrop,1972,0.0984
India,SugarCrop,1972,23.904
Indonesia,SugarCrop,1972,0.748
Japan,SugarCrop,1972,0.916
Mexico,SugarCrop,1972,4.65283
Middle East,SugarCrop,1972,1.79184
Pakistan,SugarCrop,1972,5.6639
Russia,SugarCrop,1972,34.86
South Africa,SugarCrop,1972,1.80404
South America_Northern,SugarCrop,1972,1.2882
South America_Southern,SugarCrop,1972,2.7085
South Asia,SugarCrop,1972,1.66331
Southeast Asia,SugarCrop,1972,7.35761
USA,SugarCrop,1972,8.84602
Africa_Eastern,Wheat,1972,13.63003
Africa_Northern,Wheat,1972,60.52717
Africa_Southern,Wheat,1972,2.43097
Africa_Western,Wheat,1972,0.26012
Argentina,Wheat,1972,49.651
Australia_NZ,Wheat,1972,77.10678
Brazil,Wheat,1972,23.19955
Canada,Wheat,1972,86.39797
Central America and Caribbean,Wheat,1972,0.34911
Central Asia,Wheat,1972,4682.5
China,Wheat,1972,262.76672
Colombia,Wheat,1972,0.607
EU-12,Wheat,1972,1867.16108
EU-15,Wheat,1972,163.44582
Europe_Eastern,Wheat,1972,1754.76
Europe_Non_EU,Wheat,1972,184.83
European Free Trade Association,Wheat,1972,1.00959
India,Wheat,1972,191.38896
Japan,Wheat,1972,1.137
Mexico,Wheat,1972,6.86665
Middle East,Wheat,1972,91.99777
Pakistan,Wheat,1972,57.97
Russia,Wheat,1972,584.92
South Africa,Wheat,1972,20.17
South America_Northern,Wheat,1972,0.01442
South America_Southern,Wheat,1972,11.84294
South Asia,Wheat,1972,32.70242
South Korea,Wheat,1972,1.2547
Southeast Asia,Wheat,1972,0.48945
USA,Wheat,1972,191.42576
Africa_Eastern,Corn,1973,30.56744
Africa_Northern,Corn,1973,11.4739
Africa_Southern,Corn,1973,53.81035
Africa_Western,Corn,1973,44.95925
Argentina,Corn,1973,35.654
Australia_NZ,Corn,1973,0.768
Brazil,Corn,1973,99.2357
Canada,Corn,1973,5.58483
Central America and Caribbean,Corn,1973,16.9512
Central Asia,Corn,1973,264.24
China,Corn,1973,165.84528
Colombia,Corn,1973,5.803
EU-12,Corn,1973,176.51421
EU-15,Corn,1973,41.33783
Europe_Eastern,Corn,1973,99.09
Europe_Non_EU,Corn,1973,126.10175
European Free Trade Association,Corn,1973,0.1958
India,Corn,1973,60.154
Indonesia,Corn,1973,35.8917
Japan,Corn,1973,0.331
Mexico,Corn,1973,76.06341
Middle East,Corn,1973,1.1355
Pakistan,Corn,1973,6.32652
Russia,Corn,1973,33.03
South Africa,Corn,1973,39.93
South America_Northern,Corn,1973,4.40911
South America_Southern,Corn,1973,14.15101
South Asia,Corn,1973,10.03127
South Korea,Corn,1973,0.72344
Southeast Asia,Corn,1973,41.93105
USA,Corn,1973,254.05913
Africa_Eastern,FiberCrop,1973,17.6887
Africa_Northern,FiberCrop,1973,7.13861
Africa_Southern,FiberCrop,1973,12.43603
Africa_Western,FiberCrop,1973,15.29273
Argentina,FiberCrop,1973,4.5925
Australia_NZ,FiberCrop,1973,0.4381
Brazil,FiberCrop,1973,46.51989
Central America and Caribbean,FiberCrop,1973,3.80066
Central Asia,FiberCrop,1973,319.2
China,FiberCrop,1973,51.15397
Colombia,FiberCrop,1973,2.508
EU-12,FiberCrop,1973,122.16288
EU-15,FiberCrop,1973,3.01552
Europe_Eastern,FiberCrop,1973,119.7
Europe_Non_EU,FiberCrop,1973,7.50656
India,FiberCrop,1973,83.668
Indonesia,FiberCrop,1973,0.13572
Japan,FiberCrop,1973,0.003
Mexico,FiberCrop,1973,6.25084
Middle East,FiberCrop,1973,6.51515
Pakistan,FiberCrop,1973,18.46947
Russia,FiberCrop,1973,39.9
South Africa,FiberCrop,1973,0.89
South America_Northern,FiberCrop,1973,0.70353
South America_Southern,FiberCrop,1973,3.16536
South Asia,FiberCrop,1973,10.26928
South Korea,FiberCrop,1973,0.28644
Southeast Asia,FiberCrop,1973,3.44927
USA,FiberCrop,1973,48.4402
Africa_Eastern,FodderHerb,1973,0.4
Africa_Northern,FodderHerb,1973,0.4417
Australia_NZ,FodderHerb,1973,0.008
Central Asia,FodderHerb,1973,88.08
EU-12,FodderHerb,1973,33.79965
EU-15,FodderHerb,1973,1.08798
Europe_Eastern,FodderHerb,1973,33.03
Europe_Non_EU,FodderHerb,1973,2.455
Mexico,FodderHerb,1973,0
Middle East,FodderHerb,1973,0.91906
Russia,FodderHerb,1973,11.01
Africa_Eastern,MiscCrop,1973,45.12245
Africa_Northern,MiscCrop,1973,23.22384
Africa_Southern,MiscCrop,1973,25.79994
Africa_Western,MiscCrop,1973,74.77077
Argentina,MiscCrop,1973,6.66826
Australia_NZ,MiscCrop,1973,3.66041
Brazil,MiscCrop,1973,75.52487
Canada,MiscCrop,1973,2.67224
Central America and Caribbean,MiscCrop,1973,22.37125
Central Asia,MiscCrop,1973,818.6632
China,MiscCrop,1973,111.90049
Colombia,MiscCrop,1973,11.2114
EU-12,MiscCrop,1973,349.97447
EU-15,MiscCrop,1973,102.34062
Europe_Eastern,MiscCrop,1973,306.9987
Europe_Non_EU,MiscCrop,1973,65.96146
European Free Trade Association,MiscCrop,1973,0.34741
India,MiscCrop,1973,249.25339
Indonesia,MiscCrop,1973,18.29632
Japan,MiscCrop,1973,8.2793
Mexico,MiscCrop,1973,33.67536
Middle East,MiscCrop,1973,20.30297
Pakistan,MiscCrop,1973,16.80062
Russia,MiscCrop,1973,102.3329
South Africa,MiscCrop,1973,4.87
South America_Northern,MiscCrop,1973,4.79706
South America_Southern,MiscCrop,1973,15.22368
South Asia,MiscCrop,1973,14.78111
South Korea,MiscCrop,1973,6.51842
Southeast Asia,MiscCrop,1973,32.27221
USA,MiscCrop,1973,34.57631
Africa_Eastern,OilCrop,1973,26.23959
Africa_Northern,OilCrop,1973,18.15165
Africa_Southern,OilCrop,1973,11.82687
Africa_Western,OilCrop,1973,69.82734
Argentina,OilCrop,1973,23.24549
Australia_NZ,OilCrop,1973,3.54018
Brazil,OilCrop,1973,46.57006
Canada,OilCrop,1973,22.395
Central America and Caribbean,OilCrop,1973,1.27786
Central Asia,OilCrop,1973,607.5864
China,OilCrop,1973,124.19308
Colombia,OilCrop,1973,0.916
EU-12,OilCrop,1973,249.75202
EU-15,OilCrop,1973,28.41795
Europe_Eastern,OilCrop,1973,227.8449
Europe_Non_EU,OilCrop,1973,23.884
European Free Trade Association,OilCrop,1973,0.13164
India,OilCrop,1973,157.087
Indonesia,OilCrop,1973,11.71835
Japan,OilCrop,1973,1.445
Mexico,OilCrop,1973,8.43503
Middle East,OilCrop,1973,4.42818
Pakistan,OilCrop,1973,6.34266
Russia,OilCrop,1973,75.9483
South Africa,OilCrop,1973,5.98
South America_Northern,OilCrop,1973,1.62208
South America_Southern,OilCrop,1973,4.05418
South Asia,OilCrop,1973,5.56464
South Korea,OilCrop,1973,7.3332
Southeast Asia,OilCrop,1973,16.3547
USA,OilCrop,1973,242.52854
Africa_Eastern,OtherGrain,1973,70.73415
Africa_Northern,OtherGrain,1973,39.42284
Africa_Southern,OtherGrain,1973,21.03294
Africa_Western,OtherGrain,1973,199.55226
Argentina,OtherGrain,1973,40.641
Australia_NZ,OtherGrain,1973,39.2782
Brazil,OtherGrain,1973,2.46168
Canada,OtherGrain,1973,78.42173
Central America and Caribbean,OtherGrain,1973,4.20911
Central Asia,OtherGrain,1973,4233.081
China,OtherGrain,1973,181.74386
Colombia,OtherGrain,1973,1.882
EU-12,OtherGrain,1973,1694.41781
EU-15,OtherGrain,1973,186.7342
Europe_Eastern,OtherGrain,1973,1587
Europe_Non_EU,OtherGrain,1973,68.35895
European Free Trade Association,OtherGrain,1973,3.38501
India,OtherGrain,1973,400.249
Japan,OtherGrain,1973,1.3071
Mexico,OtherGrain,1973,15.01128
Middle East,OtherGrain,1973,39.63862
Pakistan,OtherGrain,1973,14.86975
Russia,OtherGrain,1973,529
South Africa,OtherGrain,1973,4.1336
South America_Northern,OtherGrain,1973,0.06121
South America_Southern,OtherGrain,1973,7.97257
South Asia,OtherGrain,1973,6.51607
South Korea,OtherGrain,1973,14.49696
Southeast Asia,OtherGrain,1973,2.40749
USA,OtherGrain,1973,165.92566
Africa_Eastern,PalmFruit,1973,0.4905
Africa_Southern,PalmFruit,1973,3.6
Africa_Western,PalmFruit,1973,30.01528
Brazil,PalmFruit,1973,1.809
Central America and Caribbean,PalmFruit,1973,1.28024
China,PalmFruit,1973,0
Colombia,PalmFruit,1973,0.165
EU-15,PalmFruit,1973,0.04
Europe_Non_EU,PalmFruit,1973,0
India,PalmFruit,1973,11.02
Indonesia,PalmFruit,1973,15.06
Mexico,PalmFruit,1973,1.45194
Pakistan,PalmFruit,1973,0
South America_Northern,PalmFruit,1973,0.22536
South America_Southern,PalmFruit,1973,0.45287
South Asia,PalmFruit,1973,4.7789
Southeast Asia,PalmFruit,1973,34.77052
USA,PalmFruit,1973,0.017
Africa_Eastern,Rice,1973,10.89204
Africa_Northern,Rice,1973,4.2274
Africa_Southern,Rice,1973,2.69924
Africa_Western,Rice,1973,21.7675
Argentina,Rice,1973,0.7655
Australia_NZ,Rice,1973,0.451
Brazil,Rice,1973,47.94832
Central America and Caribbean,Rice,1973,5.69024
Central Asia,Rice,1973,36.96
China,Rice,1973,357.84296
Colombia,Rice,1973,2.9086
EU-12,Rice,1973,14.59794
EU-15,Rice,1973,3.23478
Europe_Eastern,Rice,1973,13.86
Europe_Non_EU,Rice,1973,0.99425
India,Rice,1973,382.85008
Indonesia,Rice,1973,84.036
Japan,Rice,1973,26.22
Mexico,Rice,1973,1.504
Middle East,Rice,1973,4.9817
Pakistan,Rice,1973,15.11922
Russia,Rice,1973,4.62
South Africa,Rice,1973,0.013
South America_Northern,Rice,1973,2.508
South America_Southern,Rice,1973,3.23778
South Asia,Rice,1973,120.11513
South Korea,Rice,1973,23.63436
Southeast Asia,Rice,1973,227.66768
USA,Rice,1973,8.78937
Africa_Eastern,Root_Tuber,1973,17.82888
Africa_Northern,Root_Tuber,1973,1.48204
Africa_Southern,Root_Tuber,1973,23.271
Africa_Western,Root_Tuber,1973,77.57524
Argentina,Root_Tuber,1973,1.7911
Australia_NZ,Root_Tuber,1973,0.46388
Brazil,Root_Tuber,1973,24.67059
Canada,Root_Tuber,1973,1.0646
Central America and Caribbean,Root_Tuber,1973,3.89507
Central Asia,Root_Tuber,1973,641.394
China,Root_Tuber,1973,117.71364
Colombia,Root_Tuber,1973,3.554
EU-12,Root_Tuber,1973,281.13523
EU-15,Root_Tuber,1973,26.83589
Europe_Eastern,Root_Tuber,1973,240.51
Europe_Non_EU,Root_Tuber,1973,17.7632
European Free Trade Association,Root_Tuber,1973,0.54925
India,Root_Tuber,1973,10.668
Indonesia,Root_Tuber,1973,18.29292
Japan,Root_Tuber,1973,2.6408
Mexico,Root_Tuber,1973,0.67061
Middle East,Root_Tuber,1973,0.77248
Pakistan,Root_Tuber,1973,0.243
Russia,Root_Tuber,1973,80.17
South Africa,Root_Tuber,1973,0.53
South America_Northern,Root_Tuber,1973,0.61063
South America_Southern,Root_Tuber,1973,7.37602
South Asia,Root_Tuber,1973,3.58411
South Korea,Root_Tuber,1973,2.768
Southeast Asia,Root_Tuber,1973,13.1824
USA,Root_Tuber,1973,5.82468
Africa_Eastern,SugarCrop,1973,1.92598
Africa_Northern,SugarCrop,1973,1.33096
Africa_Southern,SugarCrop,1973,1.36635
Africa_Western,SugarCrop,1973,1.08585
Argentina,SugarCrop,1973,2.718
Australia_NZ,SugarCrop,1973,2.25854
Brazil,SugarCrop,1973,19.58776
Canada,SugarCrop,1973,0.27777
Central America and Caribbean,SugarCrop,1973,17.99703
Central Asia,SugarCrop,1973,284.24
China,SugarCrop,1973,8.92326
Colombia,SugarCrop,1973,2.726
EU-12,SugarCrop,1973,119.78068
EU-15,SugarCrop,1973,19.80727
Europe_Eastern,SugarCrop,1973,106.59
Europe_Non_EU,SugarCrop,1973,5.90699
European Free Trade Association,SugarCrop,1973,0.09919
India,SugarCrop,1973,24.516
Indonesia,SugarCrop,1973,0.855
Japan,SugarCrop,1973,0.916
Mexico,SugarCrop,1973,5.02063
Middle East,SugarCrop,1973,1.86949
Pakistan,SugarCrop,1973,5.406
Russia,SugarCrop,1973,35.53
South Africa,SugarCrop,1973,1.80684
South America_Northern,SugarCrop,1973,1.17225
South America_Southern,SugarCrop,1973,2.70698
South Asia,SugarCrop,1973,1.54912
Southeast Asia,SugarCrop,1973,7.99021
USA,SugarCrop,1973,8.48265
Africa_Eastern,Wheat,1973,10.27146
Africa_Northern,Wheat,1973,60.10016
Africa_Southern,Wheat,1973,1.7201
Africa_Western,Wheat,1973,0.21463
Argentina,Wheat,1973,39.579
Australia_NZ,Wheat,1973,90.55957
Brazil,Wheat,1973,18.39391
Canada,Wheat,1973,95.75012
Central America and Caribbean,Wheat,1973,0.2875
Central Asia,Wheat,1973,5055.47064
China,Wheat,1973,264.12386
Colombia,Wheat,1973,0.565
EU-12,Wheat,1973,2002.56125
EU-15,Wheat,1973,155.65595
Europe_Eastern,Wheat,1973,1894.65024
Europe_Non_EU,Wheat,1973,171.157
European Free Trade Association,Wheat,1973,0.96359
India,Wheat,1973,194.636
Japan,Wheat,1973,0.749
Mexico,Wheat,1973,6.40456
Middle East,Wheat,1973,86.87584
Pakistan,Wheat,1973,59.70649
Russia,Wheat,1973,631.55008
South Africa,Wheat,1973,20.25
South America_Northern,Wheat,1973,0.01483
South America_Southern,Wheat,1973,10.88751
South Asia,Wheat,1973,26.8647
South Korea,Wheat,1973,0.86436
Southeast Asia,Wheat,1973,0.48741
USA,Wheat,1973,219.12608
Africa_Eastern,Corn,1974,31.83252
Africa_Northern,Corn,1974,11.89164
Africa_Southern,Corn,1974,58.71266
Africa_Western,Corn,1974,39.5287
Argentina,Corn,1974,34.86
Australia_NZ,Corn,1974,0.63864
Brazil,Corn,1974,106.7245
Canada,Corn,1974,6.1999
Central America and Caribbean,Corn,1974,17.78955
Central Asia,Corn,1974,316.4
China,Corn,1974,174.31837
Colombia,Corn,1974,5.701
EU-12,Corn,1974,193.72089
EU-15,Corn,1974,40.71035
Europe_Eastern,Corn,1974,118.65
Europe_Non_EU,Corn,1974,120.06645
European Free Trade Association,Corn,1974,0.2206
India,Corn,1974,58.631
Indonesia,Corn,1974,28.2687
Japan,Corn,1974,0.3284
Mexico,Corn,1974,67.17234
Middle East,Corn,1974,1.17539
Pakistan,Corn,1974,6.13672
Russia,Corn,1974,39.55
South Africa,Corn,1974,48.38
South America_Northern,Corn,1974,4.63717
South America_Southern,Corn,1974,14.31998
South Asia,Corn,1974,10.19611
South Korea,Corn,1974,0.7033
Southeast Asia,Corn,1974,45.11281
USA,Corn,1974,267.27389
Africa_Eastern,FiberCrop,1974,11.95067
Africa_Northern,FiberCrop,1974,6.5393
Africa_Southern,FiberCrop,1974,12.96235
Africa_Western,FiberCrop,1974,15.52621
Argentina,FiberCrop,1974,4.766
Australia_NZ,FiberCrop,1974,0.4191
Brazil,FiberCrop,1974,39.46002
Central America and Caribbean,FiberCrop,1974,4.40676
Central Asia,FiberCrop,1974,327.2
China,FiberCrop,1974,52.00408
Colombia,FiberCrop,1974,2.584
EU-12,FiberCrop,1974,125.15332
EU-15,FiberCrop,1974,3.1967
Europe_Eastern,FiberCrop,1974,122.7
Europe_Non_EU,FiberCrop,1974,9.06331
India,FiberCrop,1974,82.233
Indonesia,FiberCrop,1974,0.18058
Japan,FiberCrop,1974,0.0025
Mexico,FiberCrop,1974,7.77272
Middle East,FiberCrop,1974,6.7855
Pakistan,FiberCrop,1974,20.33962
Russia,FiberCrop,1974,40.9
South Africa,FiberCrop,1974,0.95
South America_Northern,FiberCrop,1974,0.75368
South America_Southern,FiberCrop,1974,3.47969
South Asia,FiberCrop,1974,7.62463
South Korea,FiberCrop,1974,0.2262
Southeast Asia,FiberCrop,1974,3.61114
USA,FiberCrop,1974,50.77358
Africa_Eastern,FodderHerb,1974,0.32
Africa_Northern,FodderHerb,1974,0.4073
Australia_NZ,FodderHerb,1974,0.0095
Central Asia,FodderHerb,1974,79.52
EU-12,FodderHerb,1974,30.60913
EU-15,FodderHerb,1974,1.21262
Europe_Eastern,FodderHerb,1974,29.82
Europe_Non_EU,FodderHerb,1974,2.435
Mexico,FodderHerb,1974,0
Middle East,FodderHerb,1974,0.87757
Russia,FodderHerb,1974,9.94
Africa_Eastern,MiscCrop,1974,45.56479
Africa_Northern,MiscCrop,1974,24.06075
Africa_Southern,MiscCrop,1974,25.02983
Africa_Western,MiscCrop,1974,74.16964
Argentina,MiscCrop,1974,7.29016
Australia_NZ,MiscCrop,1974,4.1848
Brazil,MiscCrop,1974,80.41833
Canada,MiscCrop,1974,2.93563
Central America and Caribbean,MiscCrop,1974,22.70703
Central Asia,MiscCrop,1974,801.8944
China,MiscCrop,1974,109.57553
Colombia,MiscCrop,1974,11.12643
