region,year,Land_Type,area
Canada,1994,Forest,4048.983616
Canada,1994,Grassland,1129.658532
Canada,1994,Pasture,156.804572
Canada,1994,RockIceDesert,500.279788
Canada,1994,Shrubland,802.434304
Canada,1994,Tundra,1946.92691
Canada,1994,UrbanLand,3.106178
Canada,1995,Cropland,519.128105
Canada,1995,Forest,4048.44303
Canada,1995,Grassland,1128.799985
Canada,1995,Pasture,156.3377
Canada,1995,RockIceDesert,500.235925
Canada,1995,Shrubland,807.16962
Canada,1995,Tundra,1943.638975
Canada,1995,UrbanLand,3.155905
Canada,1996,Cropland,519.54157
Canada,1996,Forest,4047.902444
Canada,1996,Grassland,1127.941438
Canada,1996,Pasture,155.870828
Canada,1996,RockIceDesert,500.192062
Canada,1996,Shrubland,811.904936
Canada,1996,Tundra,1940.35104
Canada,1996,UrbanLand,3.205632
Canada,1997,Cropland,519.955035
Canada,1997,Forest,4047.361858
Canada,1997,Grassland,1127.082891
Canada,1997,Pasture,155.403956
Canada,1997,RockIceDesert,500.148199
Canada,1997,Shrubland,816.640252
Canada,1997,Tundra,1937.063105
Canada,1997,UrbanLand,3.255359
Canada,1998,Cropland,520.3685
Canada,1998,Forest,4046.821272
Canada,1998,Grassland,1126.224344
Canada,1998,Pasture,154.937084
Canada,1998,RockIceDesert,500.104336
Canada,1998,Shrubland,821.375568
Canada,1998,Tundra,1933.77517
Canada,1998,UrbanLand,3.305086
Canada,1999,Cropland,520.781965
Canada,1999,Forest,4046.280686
Canada,1999,Grassland,1125.365797
Canada,1999,Pasture,154.470212
Canada,1999,RockIceDesert,500.060473
Canada,1999,Shrubland,826.110884
Canada,1999,Tundra,1930.487235
Canada,1999,UrbanLand,3.354813
Canada,2000,Cropland,521.19543
Canada,2000,Forest,4045.7401
Canada,2000,Grassland,1124.50725
Canada,2000,Pasture,154.00334
Canada,2000,RockIceDesert,500.01661
Canada,2000,Shrubland,830.8462
Canada,2000,Tundra,1927.1993
Canada,2000,UrbanLand,3.40454
Canada,2001,Cropland,520.64123
Canada,2001,Forest,4045.26124
Canada,2001,Grassland,1124.04136
Canada,2001,Pasture,153.56429
Canada,2001,RockIceDesert,500.16479
Canada,2001,Shrubland,835.85887
Canada,2001,Tundra,1923.91682
Canada,2001,UrbanLand,3.45258
Canada,2002,Cropland,520.71115
Canada,2002,Forest,4045.95129
Canada,2002,Grassland,1122.19959
Canada,2002,Pasture,153.65438
Canada,2002,RockIceDesert,500.2326
Canada,2002,Shrubland,840.53801
Canada,2002,Tundra,1920.12017
Canada,2002,UrbanLand,3.50083
Canada,2003,Cropland,520.78273
Canada,2003,Forest,4045.75552
Canada,2003,Grassland,1120.6841
Canada,2003,Pasture,153.75425
Canada,2003,RockIceDesert,500.22351
Canada,2003,Shrubland,843.38284
Canada,2003,Tundra,1918.77785
Canada,2003,UrbanLand,3.54925
Canada,2004,Cropland,520.85341
Canada,2004,Forest,4044.45859
Canada,2004,Grassland,1120.68846
Canada,2004,Pasture,153.85451
Canada,2004,RockIceDesert,499.90487
Canada,2004,Shrubland,848.13686
Canada,2004,Tundra,1915.39135
Canada,2004,UrbanLand,3.57345
Canada,2005,Cropland,520.92393
Canada,2005,Forest,4044.03511
Canada,2005,Grassland,1119.00974
Canada,2005,Pasture,153.95458
Canada,2005,RockIceDesert,500.98082
Canada,2005,Shrubland,851.51335
Canada,2005,Tundra,1912.84776
Canada,2005,UrbanLand,3.64585
Canada,2006,Cropland,520.99367
Canada,2006,Forest,4043.63539
Canada,2006,Grassland,1117.88032
Canada,2006,Pasture,154.06453
Canada,2006,RockIceDesert,500.50542
Canada,2006,Shrubland,854.66958
Canada,2006,Tundra,1911.46686
Canada,2006,UrbanLand,3.67153
Canada,2007,Cropland,521.03569
Canada,2007,Forest,4042.35885
Canada,2007,Grassland,1118.47249
Canada,2007,Pasture,152.5926
Canada,2007,RockIceDesert,500.39888
Canada,2007,Shrubland,859.09306
Canada,2007,Tundra,1909.21624
Canada,2007,UrbanLand,3.74532
Canada,2008,Cropland,521.03778
Canada,2008,Forest,4044.64714
Canada,2008,Grassland,1118.93025
Canada,2008,Pasture,151.12039
Canada,2008,RockIceDesert,500.20107
Canada,2008,Shrubland,860.86737
Canada,2008,Tundra,1906.31307
Canada,2008,UrbanLand,3.79497
Canada,2009,Cropland,521.03858
Canada,2009,Forest,4042.92612
Canada,2009,Grassland,1119.41711
Canada,2009,Pasture,149.64792
Canada,2009,RockIceDesert,500.81349
Canada,2009,Shrubland,863.43463
Canada,2009,Tundra,1905.78635
Canada,2009,UrbanLand,3.8448
Canada,2010,Cropland,483.7551
Canada,2010,Forest,4054.09301
Canada,2010,Grassland,1143.16977
Canada,2010,Pasture,148.17552
Canada,2010,RockIceDesert,499.80591
Canada,2010,Shrubland,869.94167
Canada,2010,Tundra,1904.07815
Canada,2010,UrbanLand,3.89488
Central America and Caribbean,1971,Cropland,113.760128
Central America and Caribbean,1971,Forest,373.905284
Central America and Caribbean,1971,Grassland,76.808288
Central America and Caribbean,1971,Pasture,125.974532
Central America and Caribbean,1971,Shrubland,5.5559
Central America and Caribbean,1971,UrbanLand,2.33835
Central America and Caribbean,1972,Cropland,115.306306
Central America and Caribbean,1972,Forest,371.565858
Central America and Caribbean,1972,Grassland,76.335796
Central America and Caribbean,1972,Pasture,127.199764
Central America and Caribbean,1972,Shrubland,5.53001
Central America and Caribbean,1972,UrbanLand,2.41196
Central America and Caribbean,1973,Cropland,116.852484
Central America and Caribbean,1973,Forest,369.226432
Central America and Caribbean,1973,Grassland,75.863304
Central America and Caribbean,1973,Pasture,128.424996
Central America and Caribbean,1973,Shrubland,5.50412
Central America and Caribbean,1973,UrbanLand,2.48557
Central America and Caribbean,1974,Cropland,118.398662
Central America and Caribbean,1974,Forest,366.887006
Central America and Caribbean,1974,Grassland,75.390812
Central America and Caribbean,1974,Pasture,129.650228
Central America and Caribbean,1974,Shrubland,5.47823
Central America and Caribbean,1974,UrbanLand,2.55918
Central America and Caribbean,1975,Cropland,119.94484
Central America and Caribbean,1975,Forest,364.54758
Central America and Caribbean,1975,Grassland,74.91832
Central America and Caribbean,1975,Pasture,130.87546
Central America and Caribbean,1975,Shrubland,5.45234
Central America and Caribbean,1975,UrbanLand,2.63279
Central America and Caribbean,1976,Cropland,121.491018
Central America and Caribbean,1976,Forest,362.208154
Central America and Caribbean,1976,Grassland,74.445828
Central America and Caribbean,1976,Pasture,132.100692
Central America and Caribbean,1976,Shrubland,5.42645
Central America and Caribbean,1976,UrbanLand,2.7064
Central America and Caribbean,1977,Cropland,123.037196
Central America and Caribbean,1977,Forest,359.868728
Central America and Caribbean,1977,Grassland,73.973336
Central America and Caribbean,1977,Pasture,133.325924
Central America and Caribbean,1977,Shrubland,5.40056
Central America and Caribbean,1977,UrbanLand,2.78001
Central America and Caribbean,1978,Cropland,124.583374
Central America and Caribbean,1978,Forest,357.529302
Central America and Caribbean,1978,Grassland,73.500844
Central America and Caribbean,1978,Pasture,134.551156
Central America and Caribbean,1978,Shrubland,5.37467
Central America and Caribbean,1978,UrbanLand,2.85362
Central America and Caribbean,1979,Cropland,126.129552
Central America and Caribbean,1979,Forest,355.189876
Central America and Caribbean,1979,Grassland,73.028352
Central America and Caribbean,1979,Pasture,135.776388
Central America and Caribbean,1979,Shrubland,5.34878
Central America and Caribbean,1979,UrbanLand,2.92723
Central America and Caribbean,1980,Cropland,127.67573
Central America and Caribbean,1980,Forest,352.85045
Central America and Caribbean,1980,Grassland,72.55586
Central America and Caribbean,1980,Pasture,137.00162
Central America and Caribbean,1980,Shrubland,5.32289
Central America and Caribbean,1980,UrbanLand,3.00084
Central America and Caribbean,1981,Cropland,128.556805
Central America and Caribbean,1981,Forest,350.945797
Central America and Caribbean,1981,Grassland,72.020325
Central America and Caribbean,1981,Pasture,138.500566
Central America and Caribbean,1981,Shrubland,5.288784
Central America and Caribbean,1981,UrbanLand,3.088484
Central America and Caribbean,1982,Cropland,129.43788
Central America and Caribbean,1982,Forest,349.041144
Central America and Caribbean,1982,Grassland,71.48479
Central America and Caribbean,1982,Pasture,139.999512
Central America and Caribbean,1982,Shrubland,5.254678
Central America and Caribbean,1982,UrbanLand,3.176128
Central America and Caribbean,1983,Cropland,130.318955
Central America and Caribbean,1983,Forest,347.136491
Central America and Caribbean,1983,Grassland,70.949255
Central America and Caribbean,1983,Pasture,141.498458
Central America and Caribbean,1983,Shrubland,5.220572
Central America and Caribbean,1983,UrbanLand,3.263772
Central America and Caribbean,1984,Cropland,131.20003
Central America and Caribbean,1984,Forest,345.231838
Central America and Caribbean,1984,Grassland,70.41372
Central America and Caribbean,1984,Pasture,142.997404
Central America and Caribbean,1984,Shrubland,5.186466
Central America and Caribbean,1984,UrbanLand,3.351416
Central America and Caribbean,1985,Cropland,132.081105
Central America and Caribbean,1985,Forest,343.327185
Central America and Caribbean,1985,Grassland,69.878185
Central America and Caribbean,1985,Pasture,144.49635
Central America and Caribbean,1985,Shrubland,5.15236
Central America and Caribbean,1985,UrbanLand,3.43906
Central America and Caribbean,1986,Cropland,132.96218
Central America and Caribbean,1986,Forest,341.422532
Central America and Caribbean,1986,Grassland,69.34265
Central America and Caribbean,1986,Pasture,145.995296
Central America and Caribbean,1986,Shrubland,5.118254
Central America and Caribbean,1986,UrbanLand,3.526704
Central America and Caribbean,1987,Cropland,133.843255
Central America and Caribbean,1987,Forest,339.517879
Central America and Caribbean,1987,Grassland,68.807115
Central America and Caribbean,1987,Pasture,147.494242
Central America and Caribbean,1987,Shrubland,5.084148
Central America and Caribbean,1987,UrbanLand,3.614348
Central America and Caribbean,1988,Cropland,134.72433
Central America and Caribbean,1988,Forest,337.613226
Central America and Caribbean,1988,Grassland,68.27158
Central America and Caribbean,1988,Pasture,148.993188
Central America and Caribbean,1988,Shrubland,5.050042
Central America and Caribbean,1988,UrbanLand,3.701992
Central America and Caribbean,1989,Cropland,135.605405
Central America and Caribbean,1989,Forest,335.708573
Central America and Caribbean,1989,Grassland,67.736045
Central America and Caribbean,1989,Pasture,150.492134
Central America and Caribbean,1989,Shrubland,5.015936
Central America and Caribbean,1989,UrbanLand,3.789636
Central America and Caribbean,1990,Cropland,136.48648
Central America and Caribbean,1990,Forest,333.80392
Central America and Caribbean,1990,Grassland,67.20051
Central America and Caribbean,1990,Pasture,151.99108
Central America and Caribbean,1990,Shrubland,4.98183
Central America and Caribbean,1990,UrbanLand,3.87728
Central America and Caribbean,1991,Cropland,137.359631
Central America and Caribbean,1991,Forest,332.379172
Central America and Caribbean,1991,Grassland,68.027708
Central America and Caribbean,1991,Pasture,151.613626
Central America and Caribbean,1991,Shrubland,4.974039
Central America and Caribbean,1991,UrbanLand,3.993554
Central America and Caribbean,1992,Cropland,138.232782
Central America and Caribbean,1992,Forest,330.954424
Central America and Caribbean,1992,Grassland,68.854906
Central America and Caribbean,1992,Pasture,151.236172
Central America and Caribbean,1992,Shrubland,4.966248
Central America and Caribbean,1992,UrbanLand,4.109828
Central America and Caribbean,1993,Cropland,139.105933
Central America and Caribbean,1993,Forest,329.529676
Central America and Caribbean,1993,Grassland,69.682104
Central America and Caribbean,1993,Pasture,150.858718
Central America and Caribbean,1993,Shrubland,4.958457
Central America and Caribbean,1993,UrbanLand,4.226102
Central America and Caribbean,1994,Cropland,139.979084
Central America and Caribbean,1994,Forest,328.104928
Central America and Caribbean,1994,Grassland,70.509302
Central America and Caribbean,1994,Pasture,150.481264
Central America and Caribbean,1994,Shrubland,4.950666
Central America and Caribbean,1994,UrbanLand,4.342376
Central America and Caribbean,1995,Cropland,140.852235
Central America and Caribbean,1995,Forest,326.68018
Central America and Caribbean,1995,Grassland,71.3365
Central America and Caribbean,1995,Pasture,150.10381
Central America and Caribbean,1995,Shrubland,4.942875
Central America and Caribbean,1995,UrbanLand,4.45865
Central America and Caribbean,1996,Cropland,141.725386
Central America and Caribbean,1996,Forest,325.255432
Central America and Caribbean,1996,Grassland,72.163698
Central America and Caribbean,1996,Pasture,149.726356
Central America and Caribbean,1996,Shrubland,4.935084
Central America and Caribbean,1996,UrbanLand,4.574924
Central America and Caribbean,1997,Cropland,142.598537
Central America and Caribbean,1997,Forest,323.830684
Central America and Caribbean,1997,Grassland,72.990896
Central America and Caribbean,1997,Pasture,149.348902
Central America and Caribbean,1997,Shrubland,4.927293
Central America and Caribbean,1997,UrbanLand,4.691198
Central America and Caribbean,1998,Cropland,143.471688
Central America and Caribbean,1998,Forest,322.405936
Central America and Caribbean,1998,Grassland,73.818094
Central America and Caribbean,1998,Pasture,148.971448
Central America and Caribbean,1998,Shrubland,4.919502
Central America and Caribbean,1998,UrbanLand,4.807472
Central America and Caribbean,1999,Cropland,144.344839
Central America and Caribbean,1999,Forest,320.981188
Central America and Caribbean,1999,Grassland,74.645292
Central America and Caribbean,1999,Pasture,148.593994
Central America and Caribbean,1999,Shrubland,4.911711
Central America and Caribbean,1999,UrbanLand,4.923746
Central America and Caribbean,2000,Cropland,145.21799
Central America and Caribbean,2000,Forest,319.55644
Central America and Caribbean,2000,Grassland,75.47249
Central America and Caribbean,2000,Pasture,148.21654
Central America and Caribbean,2000,Shrubland,4.90392
Central America and Caribbean,2000,UrbanLand,5.04002
Central America and Caribbean,2001,Cropland,147.80194
Central America and Caribbean,2001,Forest,316.34309
Central America and Caribbean,2001,Grassland,76.79894
Central America and Caribbean,2001,Pasture,147.37789
Central America and Caribbean,2001,Shrubland,4.92598
Central America and Caribbean,2001,UrbanLand,5.15953
Central America and Caribbean,2002,Cropland,148.54337
Central America and Caribbean,2002,Forest,315.70897
Central America and Caribbean,2002,Grassland,75.39854
Central America and Caribbean,2002,Pasture,148.58368
Central America and Caribbean,2002,Shrubland,4.82084
Central America and Caribbean,2002,UrbanLand,5.35178
Central America and Caribbean,2003,Cropland,153.50624
Central America and Caribbean,2003,Forest,310.24304
Central America and Caribbean,2003,Grassland,74.25696
Central America and Caribbean,2003,Pasture,150.14641
Central America and Caribbean,2003,Shrubland,4.77192
Central America and Caribbean,2003,UrbanLand,5.48287
Central America and Caribbean,2004,Cropland,149.88394
Central America and Caribbean,2004,Forest,314.93958
Central America and Caribbean,2004,Grassland,73.6507
Central America and Caribbean,2004,Pasture,149.43137
Central America and Caribbean,2004,Shrubland,4.88647
Central America and Caribbean,2004,UrbanLand,5.61536
Central America and Caribbean,2005,Cropland,149.27122
Central America and Caribbean,2005,Forest,315.9602
Central America and Caribbean,2005,Grassland,73.58616
Central America and Caribbean,2005,Pasture,149.00783
Central America and Caribbean,2005,Shrubland,4.83649
Central America and Caribbean,2005,UrbanLand,5.74543
Central America and Caribbean,2006,Cropland,148.60392
Central America and Caribbean,2006,Forest,316.11898
Central America and Caribbean,2006,Grassland,77.27392
Central America and Caribbean,2006,Pasture,145.82029
Central America and Caribbean,2006,Shrubland,4.71338
Central America and Caribbean,2006,UrbanLand,5.87685
Central America and Caribbean,2007,Cropland,151.56116
Central America and Caribbean,2007,Forest,313.29504
Central America and Caribbean,2007,Grassland,75.93619
Central America and Caribbean,2007,Pasture,146.77526
Central America and Caribbean,2007,Shrubland,4.83409
Central America and Caribbean,2007,UrbanLand,6.00566
Central America and Caribbean,2008,Cropland,146.51235
Central America and Caribbean,2008,Forest,316.79089
Central America and Caribbean,2008,Grassland,77.10002
Central America and Caribbean,2008,Pasture,147.20267
Central America and Caribbean,2008,Shrubland,4.66447
Central America and Caribbean,2008,UrbanLand,6.13696
Central America and Caribbean,2009,Cropland,150.3377
Central America and Caribbean,2009,Forest,314.64764
Central America and Caribbean,2009,Grassland,74.28493
Central America and Caribbean,2009,Pasture,148.03125
Central America and Caribbean,2009,Shrubland,4.83483
Central America and Caribbean,2009,UrbanLand,6.27099
Central America and Caribbean,2010,Cropland,148.2788
Central America and Caribbean,2010,Forest,314.23395
Central America and Caribbean,2010,Grassland,75.88862
Central America and Caribbean,2010,Pasture,148.91883
Central America and Caribbean,2010,Shrubland,4.67898
Central America and Caribbean,2010,UrbanLand,6.40824
Central Asia,1971,Cropland,391.759516
Central Asia,1971,Forest,34.769217
Central Asia,1971,Grassland,639.272356
Central Asia,1971,Pasture,3525.6082
Central Asia,1971,RockIceDesert,245.673721
Central Asia,1971,Shrubland,664.468992
Central Asia,1971,Tundra,99.188969
Central Asia,1971,UrbanLand,4.522036
Central Asia,1972,Cropland,391.944932
Central Asia,1972,Forest,34.771024
Central Asia,1972,Grassland,639.916632
Central Asia,1972,Pasture,3525.4136
Central Asia,1972,RockIceDesert,245.307842
Central Asia,1972,Shrubland,664.158324
Central Asia,1972,Tundra,99.067618
Central Asia,1972,UrbanLand,4.669992
Central Asia,1973,Cropland,392.130348
Central Asia,1973,Forest,34.772831
Central Asia,1973,Grassland,640.560908
Central Asia,1973,Pasture,3525.219
Central Asia,1973,RockIceDesert,244.941963
Central Asia,1973,Shrubland,663.847656
Central Asia,1973,Tundra,98.946267
Central Asia,1973,UrbanLand,4.817948
Central Asia,1974,Cropland,392.315764
Central Asia,1974,Forest,34.774638
Central Asia,1974,Grassland,641.205184
Central Asia,1974,Pasture,3525.0244
Central Asia,1974,RockIceDesert,244.576084
Central Asia,1974,Shrubland,663.536988
Central Asia,1974,Tundra,98.824916
Central Asia,1974,UrbanLand,4.965904
Central Asia,1975,Cropland,392.50118
Central Asia,1975,Forest,34.776445
Central Asia,1975,Grassland,641.84946
Central Asia,1975,Pasture,3524.8298
Central Asia,1975,RockIceDesert,244.210205
Central Asia,1975,Shrubland,663.22632
Central Asia,1975,Tundra,98.703565
Central Asia,1975,UrbanLand,5.11386
Central Asia,1976,Cropland,392.686596
Central Asia,1976,Forest,34.778252
Central Asia,1976,Grassland,642.493736
Central Asia,1976,Pasture,3524.6352
Central Asia,1976,RockIceDesert,243.844326
Central Asia,1976,Shrubland,662.915652
Central Asia,1976,Tundra,98.582214
Central Asia,1976,UrbanLand,5.261816
Central Asia,1977,Cropland,392.872012
Central Asia,1977,Forest,34.780059
Central Asia,1977,Grassland,643.138012
Central Asia,1977,Pasture,3524.4406
Central Asia,1977,RockIceDesert,243.478447
Central Asia,1977,Shrubland,662.604984
Central Asia,1977,Tundra,98.460863
Central Asia,1977,UrbanLand,5.409772
Central Asia,1978,Cropland,393.057428
Central Asia,1978,Forest,34.781866
Central Asia,1978,Grassland,643.782288
Central Asia,1978,Pasture,3524.246
Central Asia,1978,RockIceDesert,243.112568
Central Asia,1978,Shrubland,662.294316
Central Asia,1978,Tundra,98.339512
Central Asia,1978,UrbanLand,5.557728
Central Asia,1979,Cropland,393.242844
Central Asia,1979,Forest,34.783673
Central Asia,1979,Grassland,644.426564
Central Asia,1979,Pasture,3524.0514
Central Asia,1979,RockIceDesert,242.746689
Central Asia,1979,Shrubland,661.983648
Central Asia,1979,Tundra,98.218161
Central Asia,1979,UrbanLand,5.705684
Central Asia,1980,Cropland,393.42826
Central Asia,1980,Forest,34.78548
Central Asia,1980,Grassland,645.07084
Central Asia,1980,Pasture,3523.8568
Central Asia,1980,RockIceDesert,242.38081
Central Asia,1980,Shrubland,661.67298
Central Asia,1980,Tundra,98.09681
Central Asia,1980,UrbanLand,5.85364
Central Asia,1981,Cropland,393.194382
Central Asia,1981,Forest,34.771879
Central Asia,1981,Grassland,642.167784
Central Asia,1981,Pasture,3528.512807
Central Asia,1981,RockIceDesert,242.002231
Central Asia,1981,Shrubland,660.552677
Central Asia,1981,Tundra,97.970084
Central Asia,1981,UrbanLand,5.986815
Central Asia,1982,Cropland,392.960504
Central Asia,1982,Forest,34.758278
Central Asia,1982,Grassland,639.264728
Central Asia,1982,Pasture,3533.168814
Central Asia,1982,RockIceDesert,241.623652
Central Asia,1982,Shrubland,659.432374
Central Asia,1982,Tundra,97.843358
Central Asia,1982,UrbanLand,6.11999
Central Asia,1983,Cropland,392.726626
Central Asia,1983,Forest,34.744677
Central Asia,1983,Grassland,636.361672
Central Asia,1983,Pasture,3537.824821
Central Asia,1983,RockIceDesert,241.245073
Central Asia,1983,Shrubland,658.312071
Central Asia,1983,Tundra,97.716632
Central Asia,1983,UrbanLand,6.253165
Central Asia,1984,Cropland,392.492748
Central Asia,1984,Forest,34.731076
Central Asia,1984,Grassland,633.458616
Central Asia,1984,Pasture,3542.480828
Central Asia,1984,RockIceDesert,240.866494
Central Asia,1984,Shrubland,657.191768
Central Asia,1984,Tundra,97.589906
Central Asia,1984,UrbanLand,6.38634
Central Asia,1985,Cropland,392.25887
Central Asia,1985,Forest,34.717475
Central Asia,1985,Grassland,630.55556
Central Asia,1985,Pasture,3547.136835
Central Asia,1985,RockIceDesert,240.487915
Central Asia,1985,Shrubland,656.071465
Central Asia,1985,Tundra,97.46318
Central Asia,1985,UrbanLand,6.519515
Central Asia,1986,Cropland,392.024992
Central Asia,1986,Forest,34.703874
Central Asia,1986,Grassland,627.652504
Central Asia,1986,Pasture,3551.792842
Central Asia,1986,RockIceDesert,240.109336
Central Asia,1986,Shrubland,654.951162
Central Asia,1986,Tundra,97.336454
Central Asia,1986,UrbanLand,6.65269
Central Asia,1987,Cropland,391.791114
Central Asia,1987,Forest,34.690273
Central Asia,1987,Grassland,624.749448
Central Asia,1987,Pasture,3556.448849
Central Asia,1987,RockIceDesert,239.730757
Central Asia,1987,Shrubland,653.830859
Central Asia,1987,Tundra,97.209728
Central Asia,1987,UrbanLand,6.785865
Central Asia,1988,Cropland,391.557236
Central Asia,1988,Forest,34.676672
Central Asia,1988,Grassland,621.846392
Central Asia,1988,Pasture,3561.104856
Central Asia,1988,RockIceDesert,239.352178
Central Asia,1988,Shrubland,652.710556
Central Asia,1988,Tundra,97.083002
Central Asia,1988,UrbanLand,6.91904
Central Asia,1989,Cropland,391.323358
Central Asia,1989,Forest,34.663071
Central Asia,1989,Grassland,618.943336
Central Asia,1989,Pasture,3565.760863
Central Asia,1989,RockIceDesert,238.973599
Central Asia,1989,Shrubland,651.590253
Central Asia,1989,Tundra,96.956276
Central Asia,1989,UrbanLand,7.052215
Central Asia,1990,Cropland,391.08948
Central Asia,1990,Forest,34.64947
Central Asia,1990,Grassland,616.04028
Central Asia,1990,Pasture,3570.41687
Central Asia,1990,RockIceDesert,238.59502
Central Asia,1990,Shrubland,650.46995
Central Asia,1990,Tundra,96.82955
Central Asia,1990,UrbanLand,7.18539
Central Asia,1991,Cropland,387.288834
Central Asia,1991,Forest,34.751302
Central Asia,1991,Grassland,602.490592
Central Asia,1991,Pasture,3598.142058
Central Asia,1991,RockIceDesert,236.420122
Central Asia,1991,Shrubland,642.410565
Central Asia,1991,Tundra,96.550135
Central Asia,1991,UrbanLand,7.214952
Central Asia,1992,Cropland,383.488188
Central Asia,1992,Forest,34.853134
Central Asia,1992,Grassland,588.940904
Central Asia,1992,Pasture,3625.867246
Central Asia,1992,RockIceDesert,234.245224
Central Asia,1992,Shrubland,634.35118
Central Asia,1992,Tundra,96.27072
Central Asia,1992,UrbanLand,7.244514
Central Asia,1993,Cropland,379.687542
Central Asia,1993,Forest,34.954966
Central Asia,1993,Grassland,575.391216
Central Asia,1993,Pasture,3653.592434
Central Asia,1993,RockIceDesert,232.070326
Central Asia,1993,Shrubland,626.291795
Central Asia,1993,Tundra,95.991305
Central Asia,1993,UrbanLand,7.274076
Central Asia,1994,Cropland,375.886896
Central Asia,1994,Forest,35.056798
Central Asia,1994,Grassland,561.841528
Central Asia,1994,Pasture,3681.317622
Central Asia,1994,RockIceDesert,229.895428
Central Asia,1994,Shrubland,618.23241
Central Asia,1994,Tundra,95.71189
Central Asia,1994,UrbanLand,7.303638
Central Asia,1995,Cropland,372.08625
Central Asia,1995,Forest,35.15863
Central Asia,1995,Grassland,548.29184
Central Asia,1995,Pasture,3709.04281
Central Asia,1995,RockIceDesert,227.72053
Central Asia,1995,Shrubland,610.173025
Central Asia,1995,Tundra,95.432475
Central Asia,1995,UrbanLand,7.3332
Central Asia,1996,Cropland,368.285604
Central Asia,1996,Forest,35.260462
Central Asia,1996,Grassland,534.742152
Central Asia,1996,Pasture,3736.767998
Central Asia,1996,RockIceDesert,225.545632
Central Asia,1996,Shrubland,602.11364
Central Asia,1996,Tundra,95.15306
Central Asia,1996,UrbanLand,7.362762
Central Asia,1997,Cropland,364.484958
Central Asia,1997,Forest,35.362294
Central Asia,1997,Grassland,521.192464
Central Asia,1997,Pasture,3764.493186
Central Asia,1997,RockIceDesert,223.370734
Central Asia,1997,Shrubland,594.054255
Central Asia,1997,Tundra,94.873645
Central Asia,1997,UrbanLand,7.392324
Central Asia,1998,Cropland,360.684312
Central Asia,1998,Forest,35.464126
Central Asia,1998,Grassland,507.642776
Central Asia,1998,Pasture,3792.218374
Central Asia,1998,RockIceDesert,221.195836
Central Asia,1998,Shrubland,585.99487
Central Asia,1998,Tundra,94.59423
Central Asia,1998,UrbanLand,7.421886
Central Asia,1999,Cropland,356.883666
Central Asia,1999,Forest,35.565958
Central Asia,1999,Grassland,494.093088
Central Asia,1999,Pasture,3819.943562
Central Asia,1999,RockIceDesert,219.020938
Central Asia,1999,Shrubland,577.935485
Central Asia,1999,Tundra,94.314815
Central Asia,1999,UrbanLand,7.451448
Central Asia,2000,Cropland,353.08302
Central Asia,2000,Forest,35.66779
Central Asia,2000,Grassland,480.5434
Central Asia,2000,Pasture,3847.66875
Central Asia,2000,RockIceDesert,216.84604
Central Asia,2000,Shrubland,569.8761
Central Asia,2000,Tundra,94.0354
Central Asia,2000,UrbanLand,7.48101
Central Asia,2001,Cropland,357.01407
Central Asia,2001,Forest,35.78586
Central Asia,2001,Grassland,480.88504
Central Asia,2001,Pasture,3845.59836
Central Asia,2001,RockIceDesert,215.82331
Central Asia,2001,Shrubland,568.23274
Central Asia,2001,Tundra,94.43573
Central Asia,2001,UrbanLand,7.58503
Central Asia,2002,Cropland,361.76077
Central Asia,2002,Forest,35.10069
Central Asia,2002,Grassland,482.70589
Central Asia,2002,Pasture,3841.9618
Central Asia,2002,RockIceDesert,215.46678
Central Asia,2002,Shrubland,567.00078
Central Asia,2002,Tundra,93.66295
Central Asia,2002,UrbanLand,7.69082
Central Asia,2003,Cropland,360.86672
Central Asia,2003,Forest,35.41781
Central Asia,2003,Grassland,583.74271
Central Asia,2003,Pasture,3710.71338
Central Asia,2003,RockIceDesert,212.60759
Central Asia,2003,Shrubland,601.49109
Central Asia,2003,Tundra,92.75132
Central Asia,2003,UrbanLand,7.79695
Central Asia,2004,Cropland,356.49376
Central Asia,2004,Forest,38.25299
Central Asia,2004,Grassland,586.83973
Central Asia,2004,Pasture,3708.61303
Central Asia,2004,RockIceDesert,213.67843
Central Asia,2004,Shrubland,601.19749
Central Asia,2004,Tundra,92.40646
Central Asia,2004,UrbanLand,7.90415
Central Asia,2005,Cropland,356.70946
Central Asia,2005,Forest,37.14352
Central Asia,2005,Grassland,591.08367
Central Asia,2005,Pasture,3706.02823
Central Asia,2005,RockIceDesert,212.80934
Central Asia,2005,Shrubland,601.81534
Central Asia,2005,Tundra,91.78582
Central Asia,2005,UrbanLand,8.01233
Central Asia,2006,Cropland,356.84349
Central Asia,2006,Forest,36.35597
Central Asia,2006,Grassland,585.38455
Central Asia,2006,Pasture,3714.1356
Central Asia,2006,RockIceDesert,213.38451
Central Asia,2006,Shrubland,599.19099
Central Asia,2006,Tundra,91.97087
Central Asia,2006,UrbanLand,8.12167
Central Asia,2007,Cropland,356.37843
Central Asia,2007,Forest,35.69948
Central Asia,2007,Grassland,587.92528
Central Asia,2007,Pasture,3711.92508
Central Asia,2007,RockIceDesert,212.48003
Central Asia,2007,Shrubland,601.03401
Central Asia,2007,Tundra,91.7095
Central Asia,2007,UrbanLand,8.23184
Central Asia,2008,Cropland,357.1014
Central Asia,2008,Forest,36.75495
Central Asia,2008,Grassland,588.5237
Central Asia,2008,Pasture,3708.37217
Central Asia,2008,RockIceDesert,213.51436
